    0.925E+01  0.547E+00  0.289E-01  0.672E-01  0.958E+00  0.375E+00  0.573E-01  0.566E+00  0.742E+00  0.109E+01  0.669E-01  0.112E+01  0.782E+00  0.116E+01
    0.975E+01  0.606E+00  0.381E-01  0.766E-01  0.950E+00  0.375E+00  0.566E-01  0.556E+00  0.742E+00  0.110E+01  0.668E-01  0.114E+01  0.795E+00  0.117E+01
    0.110E+02  0.523E+00  0.253E-01  0.783E-01  0.903E+00  0.374E+00  0.478E-01  0.553E+00  0.700E+00  0.108E+01  0.721E-01  0.117E+01  0.802E+00  0.119E+01
    0.130E+02  0.569E+00  0.512E-01  0.119E+00  0.873E+00  0.370E+00  0.527E-01  0.533E+00  0.720E+00  0.112E+01  0.686E-01  0.121E+01  0.818E+00  0.115E+01
    0.150E+02  0.436E+00  0.248E+00  0.122E+00  0.889E+00  0.337E+00  0.609E-01  0.503E+00  0.714E+00  0.111E+01  0.585E-01  0.117E+01  0.820E+00  0.111E+01
    0.170E+02  0.628E+00  0.199E+00  0.224E+00  0.806E+00  0.328E+00  0.559E-01  0.507E+00  0.722E+00  0.107E+01  0.502E-01  0.115E+01  0.806E+00  0.110E+01
    0.190E+02  0.965E+00  0.476E+00  0.421E+00  0.807E+00  0.340E+00  0.430E-01  0.488E+00  0.682E+00  0.107E+01  0.660E-01  0.118E+01  0.813E+00  0.114E+01
