    0.925E+01  0.224E+00  0.887E-02  0.275E-01  0.464E+00  0.150E+00  0.374E-02  0.231E+00  0.284E+00  0.385E+00  0.876E-02  0.431E+00  0.283E+00  0.617E+00
    0.975E+01  0.225E+00  0.109E-01  0.284E-01  0.456E+00  0.151E+00  0.363E-02  0.225E+00  0.285E+00  0.393E+00  0.984E-02  0.430E+00  0.284E+00  0.603E+00
    0.110E+02  0.225E+00  0.769E-02  0.337E-01  0.449E+00  0.139E+00  0.562E-02  0.210E+00  0.286E+00  0.402E+00  0.808E-02  0.444E+00  0.273E+00  0.601E+00
    0.130E+02  0.240E+00  0.151E-01  0.502E-01  0.451E+00  0.144E+00  0.392E-02  0.228E+00  0.278E+00  0.417E+00  0.489E-02  0.460E+00  0.281E+00  0.579E+00
    0.150E+02  0.324E+00  0.367E-01  0.906E-01  0.424E+00  0.145E+00  0.405E-02  0.206E+00  0.307E+00  0.467E+00  0.584E-02  0.471E+00  0.296E+00  0.564E+00
    0.170E+02  0.376E+00  0.722E-01  0.134E+00  0.396E+00  0.132E+00  0.509E-02  0.210E+00  0.310E+00  0.429E+00  0.881E-02  0.445E+00  0.321E+00  0.558E+00
    0.190E+02  0.264E+00  0.100E+00  0.115E+00  0.390E+00  0.140E+00  0.430E-02  0.207E+00  0.288E+00  0.445E+00  0.795E-02  0.466E+00  0.319E+00  0.575E+00
