    0.925E+01  0.547E+00  0.289E-01  0.672E-01  0.254E+00  0.230E+00  0.256E+00  0.587E+00
    0.975E+01  0.606E+00  0.381E-01  0.766E-01  0.254E+00  0.228E+00  0.256E+00  0.583E+00
    0.110E+02  0.523E+00  0.253E-01  0.783E-01  0.253E+00  0.224E+00  0.256E+00  0.569E+00
    0.130E+02  0.569E+00  0.512E-01  0.119E+00  0.246E+00  0.223E+00  0.247E+00  0.559E+00
    0.150E+02  0.436E+00  0.248E+00  0.122E+00  0.241E+00  0.216E+00  0.247E+00  0.552E+00
    0.170E+02  0.628E+00  0.199E+00  0.224E+00  0.235E+00  0.208E+00  0.236E+00  0.535E+00
    0.190E+02  0.965E+00  0.476E+00  0.421E+00  0.239E+00  0.205E+00  0.237E+00  0.527E+00
