    0.925E+01  0.224E+00  0.887E-02  0.275E-01  0.990E-01  0.861E-01  0.101E+00  0.315E+00
    0.975E+01  0.225E+00  0.109E-01  0.284E-01  0.988E-01  0.859E-01  0.101E+00  0.318E+00
    0.110E+02  0.225E+00  0.769E-02  0.337E-01  0.100E+00  0.864E-01  0.102E+00  0.315E+00
    0.130E+02  0.240E+00  0.151E-01  0.502E-01  0.102E+00  0.872E-01  0.103E+00  0.314E+00
    0.150E+02  0.324E+00  0.367E-01  0.906E-01  0.100E+00  0.834E-01  0.103E+00  0.295E+00
    0.170E+02  0.376E+00  0.722E-01  0.134E+00  0.980E-01  0.812E-01  0.984E-01  0.291E+00
    0.190E+02  0.264E+00  0.100E+00  0.115E+00  0.978E-01  0.838E-01  0.985E-01  0.284E+00
