# Version 1.0
# Data1 Data_ATLAS_PbPb2760_RAACharged_0to5_2015.dat
# Data2 Data_ATLAS_PbPb2760_RAACharged_0to5_2015.dat
5.23442E-05	5.45278434821475E-05	6.08728535805906E-05	6.6404876833836E-05	7.33376807769652E-05	8.1489127522329E-05	9.36285389029105E-05	0.000108274077697318	0.000109410004024539	0.000136523016959685	0.000169936376458815	0.000227777271177698	0.000236048612371917	0.000236014355219966
5.45278434821475E-05	6.3626E-05	6.75943177018472E-05	7.37644114974736E-05	8.14989522632103E-05	9.05983816933446E-05	0.000104147940967657	0.000120503144927719	0.00012184558759722	0.000152189516556774	0.000189707999542087	0.000254724606352833	0.000264543420017278	0.000265203707099802
6.08728535805906E-05	6.75943177018472E-05	8.04445E-05	8.24441572577224E-05	9.11299488201575E-05	0.000101354430199842	0.000116576933242135	0.000134961392423774	0.000136559052061129	0.00017074658224555	0.000213165297844351	0.000286757487681201	0.000298495952309396	0.000300083828225463
6.6404876833836E-05	7.37644114974736E-05	8.24441572577224E-05	9.74042E-05	9.96062277630146E-05	0.000110849291387503	0.000127584182359043	0.000147807895020159	0.000149682953855262	0.00018739444790816	0.000234381137541899	0.000316010190972918	0.000329857261274851	0.000332736034302788
7.33376807769652E-05	8.14989522632103E-05	9.11299488201575E-05	9.96062277630146E-05	0.0001193101	0.000122788397150277	0.000141441404601131	0.000163998578689305	0.00016624409034556	0.000208441032350137	0.000261271414997326	0.000353199861749297	0.000369873264375393	0.000374581865365917
8.1489127522329E-05	9.05983816933446E-05	0.000101354430199842	0.000110849291387503	0.000122788397150277	0.0001521781	0.000157843853149313	0.000183198017501855	0.000185922303924504	0.000233521072969032	0.000293442808395551	0.000397901940261283	0.000418239716747157	0.000425492852942958
9.36285389029105E-05	0.000104147940967657	0.000116576933242135	0.000127584182359043	0.000141441404601131	0.000157843853149313	0.0002139469	0.000211787620730108	0.00021523938778873	0.000270906674308749	0.000341432360872996	0.000464639177638552	0.000490527322679315	0.000501698474079072
0.000108274077697318	0.000120503144927719	0.000134961392423774	0.000147807895020159	0.000163998578689305	0.000183198017501855	0.000211787620730108	0.00028874	0.000250913392051023	0.000316534708780868	0.000400230968238655	0.000546777128181306	0.000579971702466065	0.000596592004841922
0.000109410004024539	0.00012184558759722	0.000136559052061129	0.000149682953855262	0.00016624409034556	0.000185922303924504	0.00021523938778873	0.000250913392051023	0.0002950625	0.000323930078309121	0.000411261653396028	0.000564587242245134	0.000602391442540953	0.000624082418859211
0.000136523016959685	0.000152189516556774	0.00017074658224555	0.00018739444790816	0.000208441032350137	0.000233521072969032	0.000270906674308749	0.000316534708780868	0.000323930078309121	0.0004507784	0.000526768751004021	0.000728839356459893	0.000784947352170679	0.000822433787456744
0.000169936376458815	0.000189707999542087	0.000213165297844351	0.000234381137541899	0.000261271414997326	0.000293442808395551	0.000341432360872996	0.000400230968238655	0.000411261653396028	0.000526768751004021	0.00073897	0.000954414734369768	0.00104284569782645	0.00111162751809077
0.000227777271177698	0.000254724606352833	0.000286757487681201	0.000316010190972918	0.000353199861749297	0.000397901940261283	0.000464639177638552	0.000546777128181306	0.000564587242245134	0.000728839356459893	0.000954414734369768	0.0014326749	0.00151716435534443	0.00165397628256059
0.000236048612371917	0.000264543420017278	0.000298495952309396	0.000329857261274851	0.000369873264375393	0.000418239716747157	0.000490527322679315	0.000579971702466065	0.000602391442540953	0.000784947352170679	0.00104284569782645	0.00151716435534443	0.00189514	0.00195423452437863
0.000236014355219966	0.000265203707099802	0.000300083828225463	0.000332736034302788	0.000374581865365917	0.000425492852942958	0.000501698474079072	0.000596592004841922	0.000624082418859211	0.000822433787456744	0.00111162751809077	0.00165397628256059	0.00195423452437863	0.00277841
