    0.925E+01  0.224E+00  0.887E-02  0.275E-01  0.295E+00  0.266E+00  0.379E+00  0.475E+00  0.190E+00  0.207E+00  0.273E+00  0.420E+00  0.251E+00  0.297E+00  0.287E+00  0.455E+00  0.331E+00  0.555E+00  0.600E+00  0.329E+00  0.236E+00  0.227E+00  0.266E+00  0.109E+01
    0.975E+01  0.225E+00  0.109E-01  0.284E-01  0.298E+00  0.272E+00  0.385E+00  0.479E+00  0.193E+00  0.211E+00  0.277E+00  0.423E+00  0.254E+00  0.301E+00  0.290E+00  0.460E+00  0.335E+00  0.565E+00  0.605E+00  0.336E+00  0.240E+00  0.229E+00  0.272E+00  0.108E+01
    0.110E+02  0.225E+00  0.769E-02  0.337E-01  0.304E+00  0.278E+00  0.394E+00  0.495E+00  0.197E+00  0.220E+00  0.282E+00  0.422E+00  0.264E+00  0.311E+00  0.291E+00  0.473E+00  0.343E+00  0.571E+00  0.611E+00  0.342E+00  0.250E+00  0.235E+00  0.287E+00  0.106E+01
    0.130E+02  0.240E+00  0.151E-01  0.502E-01  0.315E+00  0.293E+00  0.412E+00  0.511E+00  0.216E+00  0.237E+00  0.306E+00  0.443E+00  0.279E+00  0.325E+00  0.309E+00  0.480E+00  0.354E+00  0.575E+00  0.611E+00  0.356E+00  0.269E+00  0.256E+00  0.306E+00  0.101E+01
    0.150E+02  0.324E+00  0.367E-01  0.906E-01  0.327E+00  0.296E+00  0.413E+00  0.516E+00  0.224E+00  0.242E+00  0.304E+00  0.454E+00  0.286E+00  0.335E+00  0.325E+00  0.492E+00  0.356E+00  0.581E+00  0.621E+00  0.360E+00  0.271E+00  0.260E+00  0.322E+00  0.977E+00
    0.170E+02  0.376E+00  0.722E-01  0.134E+00  0.342E+00  0.321E+00  0.423E+00  0.516E+00  0.238E+00  0.251E+00  0.330E+00  0.467E+00  0.298E+00  0.345E+00  0.331E+00  0.512E+00  0.373E+00  0.592E+00  0.619E+00  0.379E+00  0.291E+00  0.278E+00  0.333E+00  0.978E+00
    0.190E+02  0.264E+00  0.100E+00  0.115E+00  0.334E+00  0.305E+00  0.417E+00  0.518E+00  0.230E+00  0.248E+00  0.318E+00  0.454E+00  0.290E+00  0.347E+00  0.325E+00  0.498E+00  0.359E+00  0.558E+00  0.609E+00  0.369E+00  0.281E+00  0.273E+00  0.332E+00  0.938E+00
