    0.939E+01  0.163E+00  0.179E-02  0.701E-02  0.152E+00  0.137E+00  0.210E+00  0.288E+00  0.948E-01  0.110E+00  0.148E+00  0.255E+00  0.130E+00  0.165E+00  0.153E+00  0.275E+00  0.175E+00  0.326E+00  0.386E+00  0.181E+00  0.123E+00  0.120E+00  0.148E+00  0.100E+01
    0.108E+02  0.181E+00  0.176E-02  0.778E-02  0.166E+00  0.151E+00  0.230E+00  0.307E+00  0.107E+00  0.121E+00  0.164E+00  0.273E+00  0.145E+00  0.179E+00  0.167E+00  0.295E+00  0.188E+00  0.352E+00  0.407E+00  0.198E+00  0.137E+00  0.135E+00  0.161E+00  0.101E+01
    0.123E+02  0.202E+00  0.222E-02  0.869E-02  0.184E+00  0.168E+00  0.253E+00  0.330E+00  0.121E+00  0.134E+00  0.183E+00  0.295E+00  0.163E+00  0.197E+00  0.183E+00  0.319E+00  0.204E+00  0.383E+00  0.431E+00  0.219E+00  0.153E+00  0.153E+00  0.177E+00  0.103E+01
    0.141E+02  0.226E+00  0.271E-02  0.949E-02  0.207E+00  0.190E+00  0.279E+00  0.361E+00  0.138E+00  0.151E+00  0.206E+00  0.320E+00  0.184E+00  0.219E+00  0.204E+00  0.352E+00  0.228E+00  0.417E+00  0.466E+00  0.243E+00  0.173E+00  0.173E+00  0.199E+00  0.105E+01
    0.162E+02  0.251E+00  0.301E-02  0.105E-01  0.239E+00  0.220E+00  0.308E+00  0.402E+00  0.158E+00  0.172E+00  0.236E+00  0.347E+00  0.209E+00  0.249E+00  0.231E+00  0.396E+00  0.262E+00  0.453E+00  0.516E+00  0.273E+00  0.198E+00  0.195E+00  0.227E+00  0.107E+01
    0.186E+02  0.279E+00  0.391E-02  0.117E-01  0.267E+00  0.247E+00  0.337E+00  0.435E+00  0.179E+00  0.197E+00  0.264E+00  0.382E+00  0.236E+00  0.279E+00  0.258E+00  0.431E+00  0.294E+00  0.489E+00  0.555E+00  0.302E+00  0.223E+00  0.221E+00  0.257E+00  0.108E+01
    0.214E+02  0.313E+00  0.563E-02  0.135E-01  0.294E+00  0.272E+00  0.367E+00  0.460E+00  0.203E+00  0.226E+00  0.290E+00  0.421E+00  0.265E+00  0.309E+00  0.286E+00  0.455E+00  0.326E+00  0.526E+00  0.583E+00  0.328E+00  0.247E+00  0.250E+00  0.289E+00  0.109E+01
    0.244E+02  0.342E+00  0.650E-02  0.157E-01  0.325E+00  0.301E+00  0.402E+00  0.491E+00  0.231E+00  0.243E+00  0.319E+00  0.437E+00  0.291E+00  0.335E+00  0.308E+00  0.480E+00  0.352E+00  0.553E+00  0.605E+00  0.357E+00  0.269E+00  0.279E+00  0.324E+00  0.110E+01
    0.281E+02  0.347E+00  0.625E-02  0.160E-01  0.348E+00  0.318E+00  0.431E+00  0.514E+00  0.257E+00  0.270E+00  0.348E+00  0.466E+00  0.311E+00  0.363E+00  0.336E+00  0.511E+00  0.380E+00  0.589E+00  0.629E+00  0.386E+00  0.296E+00  0.303E+00  0.350E+00  0.111E+01
    0.339E+02  0.415E+00  0.622E-02  0.203E-01  0.400E+00  0.376E+00  0.492E+00  0.570E+00  0.303E+00  0.312E+00  0.401E+00  0.529E+00  0.360E+00  0.420E+00  0.379E+00  0.580E+00  0.422E+00  0.641E+00  0.693E+00  0.444E+00  0.340E+00  0.342E+00  0.392E+00  0.111E+01
    0.426E+02  0.475E+00  0.760E-02  0.261E-01  0.448E+00  0.427E+00  0.543E+00  0.635E+00  0.351E+00  0.369E+00  0.444E+00  0.583E+00  0.419E+00  0.468E+00  0.443E+00  0.637E+00  0.474E+00  0.693E+00  0.729E+00  0.489E+00  0.392E+00  0.397E+00  0.452E+00  0.113E+01
    0.536E+02  0.527E+00  0.843E-02  0.369E-01  0.504E+00  0.486E+00  0.602E+00  0.691E+00  0.412E+00  0.425E+00  0.519E+00  0.641E+00  0.482E+00  0.524E+00  0.484E+00  0.692E+00  0.545E+00  0.768E+00  0.798E+00  0.549E+00  0.455E+00  0.460E+00  0.500E+00  0.113E+01
    0.675E+02  0.542E+00  0.125E-01  0.417E-01  0.556E+00  0.529E+00  0.635E+00  0.707E+00  0.449E+00  0.459E+00  0.551E+00  0.664E+00  0.508E+00  0.571E+00  0.522E+00  0.704E+00  0.576E+00  0.772E+00  0.813E+00  0.591E+00  0.492E+00  0.494E+00  0.545E+00  0.107E+01
    0.850E+02  0.563E+00  0.220E-01  0.479E-01  0.604E+00  0.590E+00  0.695E+00  0.782E+00  0.506E+00  0.533E+00  0.617E+00  0.702E+00  0.568E+00  0.628E+00  0.585E+00  0.768E+00  0.634E+00  0.828E+00  0.869E+00  0.643E+00  0.543E+00  0.557E+00  0.615E+00  0.109E+01
