250.	1.0756401850955353	1.150746574718677	1.0537282832852688
350.	1.0476297943615593	1.087393577520042	1.0334276943440786
450.	1.0340275917558421	1.06030441692198	1.0241245542582282
550.	1.0260934000552036	1.0453478218120649	1.0189133093365135
650.	1.0205977407271642	1.0363152982407537	1.0155951372871388
750.	1.0173224275125352	1.0302460726124734	1.0131594608679868
850.	1.0152332091747496	1.0262989121009318	1.0117307381901253
950.	1.0136103157932135	1.022724340817625	1.0106839484595664
