# Version 1.0
# Data1 Data_CMS_PbPb5020_RAACharged_30to50_2017.dat
# Data2 Data_CMS_PbPb5020_RAACharged_30to50_2017.dat
0.0011772821	0.00140224797155476	0.00155328652835325	0.00162351701616097	0.00173245898211664	0.00183805689499813	0.00193282947360411	0.00205031307309074	0.0021211785962768	0.00195088424300931	0.00189764106844034	0.00173152032941266
0.00140224797155476	0.00167506	0.00185508158294864	0.00194160133083123	0.00207456714016097	0.00220422018593408	0.00232161320583577	0.00246660635922359	0.00255774801229785	0.00235945750719673	0.00230178512632143	0.00210734983236543
0.00155328652835325	0.00185508158294864	0.00206557	0.00216199853284827	0.00231467714485523	0.00246481259767308	0.00260246034135051	0.00277159796654369	0.0028840453785219	0.00267250936305511	0.00261870467839141	0.00240965472588263
0.00162351701616097	0.00194160133083123	0.00216199853284827	0.0022921	0.00244296309989243	0.00260943523140657	0.002764403840045	0.00295361167722375	0.00308795165666289	0.00287892408204318	0.00283772031869049	0.002628960749604
0.00173245898211664	0.00207456714016097	0.00231467714485523	0.00244296309989243	0.00267793	0.00282036627997463	0.00299826498687703	0.00321412358983543	0.00337645419953699	0.0031673505448884	0.00314073736237825	0.00292963836172988
0.00183805689499813	0.00220422018593408	0.00246481259767308	0.00260943523140657	0.00282036627997463	0.00312065	0.00324161861856647	0.00348897142834808	0.00368621764989533	0.00348326483703107	0.00347844261516225	0.00327084300106939
0.00193282947360411	0.00232161320583577	0.00260246034135051	0.002764403840045	0.00299826498687703	0.00324161861856647	0.00365	0.00376521944806268	0.00400516132320215	0.00381705020549012	0.00384307167038097	0.00364744473786008
0.00205031307309074	0.00246660635922359	0.00277159796654369	0.00295361167722375	0.00321412358983543	0.00348897142834808	0.00376521944806268	0.004321	0.00438880484997153	0.00421957947666811	0.00428389141908806	0.00410428629502742
0.0021211785962768	0.00255774801229785	0.0028840453785219	0.00308795165666289	0.00337645419953699	0.00368621764989533	0.00400516132320215	0.00438880484997153	0.00493	0.0046421999608125	0.0047740426107621	0.00464023876911032
0.00195088424300931	0.00235945750719673	0.00267250936305511	0.00287892408204318	0.0031673505448884	0.00348326483703107	0.00381705020549012	0.00421957947666811	0.0046421999608125	0.004849	0.00484403474171739	0.00480299832404572
0.00189764106844034	0.00230178512632143	0.00261870467839141	0.00283772031869049	0.00314073736237825	0.00347844261516225	0.00384307167038097	0.00428389141908806	0.0047740426107621	0.00484403474171739	0.005508	0.00525170480692643
0.00173152032941266	0.00210734983236543	0.00240965472588263	0.002628960749604	0.00292963836172988	0.00327084300106939	0.00364744473786008	0.00410428629502742	0.00464023876911032	0.00480299832404572	0.00525170480692643	0.006052
