    0.939E+01  0.163E+00  0.179E-02  0.701E-02  0.246E+00  0.656E+00  0.735E-01  0.769E-01  0.121E+00  0.822E+00  0.461E+00  0.631E+00  0.205E+00  0.308E+00  0.956E-01  0.516E+00  0.110E+00  0.241E+00  0.284E+00  0.622E-01  0.175E+00  0.301E+00  0.253E+00  0.970E+00  0.183E+00  0.166E+00  0.589E+00  0.175E+00  0.113E-02  0.792E+00  0.272E+00  0.147E+00  0.425E+00  0.848E-01  0.633E+00  0.349E+00  0.175E+00  0.649E+00  0.919E+00  0.575E+00  0.379E+00  0.770E+00  0.182E+00  0.832E+00  0.346E+00  0.199E+00  0.865E+00  0.660E+00  0.291E+00  0.226E+00  0.191E+00  0.173E+00  0.514E+00  0.179E+00  0.283E+00  0.213E+00  0.838E-01  0.967E-01  0.168E+00  0.871E+00  0.563E-03  0.856E-01  0.508E+00  0.143E+00
    0.108E+02  0.181E+00  0.176E-02  0.778E-02  0.263E+00  0.654E+00  0.850E-01  0.860E-01  0.132E+00  0.820E+00  0.459E+00  0.634E+00  0.216E+00  0.310E+00  0.103E+00  0.517E+00  0.123E+00  0.249E+00  0.297E+00  0.744E-01  0.185E+00  0.297E+00  0.274E+00  0.977E+00  0.200E+00  0.173E+00  0.581E+00  0.186E+00  0.120E-02  0.789E+00  0.286E+00  0.159E+00  0.445E+00  0.960E-01  0.623E+00  0.348E+00  0.187E+00  0.651E+00  0.938E+00  0.593E+00  0.376E+00  0.770E+00  0.183E+00  0.833E+00  0.348E+00  0.202E+00  0.869E+00  0.673E+00  0.289E+00  0.237E+00  0.203E+00  0.182E+00  0.528E+00  0.186E+00  0.283E+00  0.233E+00  0.909E-01  0.103E+00  0.173E+00  0.862E+00  0.664E-03  0.984E-01  0.481E+00  0.151E+00
    0.123E+02  0.202E+00  0.222E-02  0.869E-02  0.285E+00  0.651E+00  0.988E-01  0.967E-01  0.144E+00  0.817E+00  0.456E+00  0.639E+00  0.229E+00  0.315E+00  0.113E+00  0.518E+00  0.139E+00  0.259E+00  0.313E+00  0.889E-01  0.198E+00  0.294E+00  0.298E+00  0.985E+00  0.221E+00  0.180E+00  0.572E+00  0.199E+00  0.127E-02  0.786E+00  0.303E+00  0.173E+00  0.469E+00  0.109E+00  0.611E+00  0.347E+00  0.201E+00  0.653E+00  0.961E+00  0.614E+00  0.373E+00  0.769E+00  0.186E+00  0.834E+00  0.351E+00  0.207E+00  0.874E+00  0.688E+00  0.286E+00  0.249E+00  0.217E+00  0.192E+00  0.546E+00  0.193E+00  0.284E+00  0.257E+00  0.991E-01  0.111E+00  0.179E+00  0.851E+00  0.783E-03  0.114E+00  0.450E+00  0.160E+00
    0.141E+02  0.226E+00  0.271E-02  0.949E-02  0.310E+00  0.669E+00  0.111E+00  0.110E+00  0.159E+00  0.823E+00  0.456E+00  0.648E+00  0.242E+00  0.327E+00  0.125E+00  0.524E+00  0.154E+00  0.266E+00  0.328E+00  0.101E+00  0.210E+00  0.301E+00  0.313E+00  0.100E+01  0.242E+00  0.192E+00  0.566E+00  0.212E+00  0.128E-02  0.801E+00  0.326E+00  0.187E+00  0.485E+00  0.125E+00  0.614E+00  0.347E+00  0.221E+00  0.659E+00  0.978E+00  0.619E+00  0.374E+00  0.778E+00  0.193E+00  0.836E+00  0.363E+00  0.210E+00  0.886E+00  0.690E+00  0.292E+00  0.264E+00  0.231E+00  0.209E+00  0.568E+00  0.206E+00  0.289E+00  0.271E+00  0.109E+00  0.120E+00  0.189E+00  0.858E+00  0.769E-03  0.126E+00  0.420E+00  0.169E+00
    0.162E+02  0.251E+00  0.301E-02  0.105E-01  0.342E+00  0.716E+00  0.122E+00  0.125E+00  0.177E+00  0.841E+00  0.461E+00  0.664E+00  0.253E+00  0.353E+00  0.141E+00  0.540E+00  0.165E+00  0.269E+00  0.342E+00  0.111E+00  0.221E+00  0.324E+00  0.314E+00  0.103E+01  0.264E+00  0.209E+00  0.566E+00  0.223E+00  0.117E-02  0.841E+00  0.358E+00  0.198E+00  0.491E+00  0.145E+00  0.639E+00  0.348E+00  0.251E+00  0.670E+00  0.984E+00  0.598E+00  0.383E+00  0.800E+00  0.206E+00  0.840E+00  0.390E+00  0.210E+00  0.909E+00  0.675E+00  0.309E+00  0.279E+00  0.243E+00  0.236E+00  0.596E+00  0.226E+00  0.301E+00  0.272E+00  0.122E+00  0.131E+00  0.205E+00  0.891E+00  0.564E-03  0.133E+00  0.395E+00  0.178E+00
    0.186E+02  0.279E+00  0.391E-02  0.117E-01  0.372E+00  0.738E+00  0.139E+00  0.144E+00  0.198E+00  0.867E+00  0.459E+00  0.677E+00  0.276E+00  0.366E+00  0.164E+00  0.554E+00  0.180E+00  0.279E+00  0.358E+00  0.124E+00  0.243E+00  0.334E+00  0.324E+00  0.104E+01  0.288E+00  0.230E+00  0.561E+00  0.241E+00  0.959E-03  0.845E+00  0.380E+00  0.214E+00  0.522E+00  0.162E+00  0.658E+00  0.359E+00  0.269E+00  0.689E+00  0.100E+01  0.602E+00  0.388E+00  0.821E+00  0.215E+00  0.820E+00  0.400E+00  0.222E+00  0.925E+00  0.694E+00  0.320E+00  0.291E+00  0.265E+00  0.252E+00  0.622E+00  0.245E+00  0.307E+00  0.280E+00  0.137E+00  0.152E+00  0.218E+00  0.915E+00  0.472E-03  0.151E+00  0.370E+00  0.191E+00
    0.214E+02  0.313E+00  0.563E-02  0.135E-01  0.399E+00  0.738E+00  0.161E+00  0.166E+00  0.221E+00  0.899E+00  0.451E+00  0.686E+00  0.309E+00  0.369E+00  0.194E+00  0.568E+00  0.199E+00  0.294E+00  0.377E+00  0.143E+00  0.274E+00  0.333E+00  0.340E+00  0.105E+01  0.314E+00  0.253E+00  0.551E+00  0.267E+00  0.659E-03  0.817E+00  0.391E+00  0.234E+00  0.574E+00  0.176E+00  0.670E+00  0.377E+00  0.278E+00  0.714E+00  0.103E+01  0.629E+00  0.391E+00  0.842E+00  0.221E+00  0.777E+00  0.396E+00  0.246E+00  0.934E+00  0.744E+00  0.327E+00  0.299E+00  0.294E+00  0.259E+00  0.643E+00  0.266E+00  0.308E+00  0.294E+00  0.155E+00  0.181E+00  0.229E+00  0.928E+00  0.489E-03  0.178E+00  0.347E+00  0.209E+00
    0.244E+02  0.342E+00  0.650E-02  0.157E-01  0.405E+00  0.772E+00  0.181E+00  0.187E+00  0.242E+00  0.897E+00  0.491E+00  0.707E+00  0.303E+00  0.386E+00  0.210E+00  0.565E+00  0.226E+00  0.304E+00  0.406E+00  0.172E+00  0.270E+00  0.354E+00  0.347E+00  0.107E+01  0.332E+00  0.246E+00  0.561E+00  0.289E+00  0.629E-03  0.830E+00  0.401E+00  0.244E+00  0.576E+00  0.204E+00  0.661E+00  0.362E+00  0.296E+00  0.733E+00  0.105E+01  0.631E+00  0.419E+00  0.877E+00  0.239E+00  0.746E+00  0.418E+00  0.272E+00  0.909E+00  0.731E+00  0.351E+00  0.316E+00  0.303E+00  0.273E+00  0.642E+00  0.309E+00  0.324E+00  0.313E+00  0.165E+00  0.183E+00  0.231E+00  0.907E+00  0.556E-03  0.188E+00  0.340E+00  0.218E+00
    0.281E+02  0.347E+00  0.625E-02  0.160E-01  0.401E+00  0.780E+00  0.195E+00  0.194E+00  0.265E+00  0.946E+00  0.457E+00  0.734E+00  0.319E+00  0.387E+00  0.228E+00  0.580E+00  0.230E+00  0.308E+00  0.415E+00  0.191E+00  0.282E+00  0.350E+00  0.358E+00  0.103E+01  0.359E+00  0.264E+00  0.563E+00  0.325E+00  0.666E-03  0.856E+00  0.435E+00  0.266E+00  0.591E+00  0.228E+00  0.654E+00  0.376E+00  0.319E+00  0.716E+00  0.105E+01  0.633E+00  0.419E+00  0.882E+00  0.261E+00  0.735E+00  0.431E+00  0.279E+00  0.879E+00  0.713E+00  0.376E+00  0.334E+00  0.306E+00  0.291E+00  0.659E+00  0.324E+00  0.354E+00  0.350E+00  0.192E+00  0.200E+00  0.254E+00  0.889E+00  0.918E-03  0.216E+00  0.334E+00  0.218E+00
    0.339E+02  0.415E+00  0.622E-02  0.203E-01  0.454E+00  0.804E+00  0.240E+00  0.225E+00  0.284E+00  0.909E+00  0.454E+00  0.722E+00  0.358E+00  0.410E+00  0.253E+00  0.619E+00  0.274E+00  0.353E+00  0.433E+00  0.221E+00  0.299E+00  0.360E+00  0.410E+00  0.108E+01  0.380E+00  0.287E+00  0.534E+00  0.335E+00  0.540E-03  0.853E+00  0.427E+00  0.275E+00  0.592E+00  0.248E+00  0.684E+00  0.359E+00  0.347E+00  0.727E+00  0.105E+01  0.622E+00  0.449E+00  0.883E+00  0.279E+00  0.770E+00  0.436E+00  0.307E+00  0.868E+00  0.712E+00  0.375E+00  0.351E+00  0.343E+00  0.335E+00  0.655E+00  0.340E+00  0.350E+00  0.370E+00  0.215E+00  0.214E+00  0.278E+00  0.960E+00  0.975E-03  0.245E+00  0.316E+00  0.247E+00
