    0.108E+02  0.187E+00  0.360E-03  0.169E-01  0.129E+00  0.636E-01  0.625E-01  0.947E-01  0.592E-01  0.318E-01  0.295E-01  0.360E-01  0.253E-01  0.251E-01  0.313E-01  0.234E-01  0.490E-01  0.120E+00  0.892E-01  0.215E-01  0.232E-01  0.547E-01  0.523E-01  0.202E-01  0.352E-01  0.505E-01  0.465E-01  0.418E-01  0.440E-01  0.295E-01  0.306E-01  0.141E+00  0.407E-01  0.243E-01  0.287E-01  0.327E-01  0.330E-01  0.430E-01  0.260E-01  0.248E-01  0.289E-01  0.902E-01  0.297E-01  0.233E-01  0.568E-01  0.291E-01  0.255E-01  0.483E-01  0.868E-01  0.504E-01  0.226E-01  0.388E-01  0.350E-01  0.735E-01  0.237E-01  0.503E-01  0.356E-01  0.336E-01  0.227E-01  0.553E-01  0.746E-01  0.487E-01  0.377E-01  0.286E-01
    0.132E+02  0.225E+00  0.710E-03  0.226E-01  0.152E+00  0.766E-01  0.780E-01  0.117E+00  0.730E-01  0.405E-01  0.371E-01  0.449E-01  0.323E-01  0.308E-01  0.412E-01  0.286E-01  0.590E-01  0.140E+00  0.107E+00  0.280E-01  0.285E-01  0.685E-01  0.658E-01  0.280E-01  0.428E-01  0.609E-01  0.586E-01  0.511E-01  0.548E-01  0.361E-01  0.389E-01  0.166E+00  0.490E-01  0.315E-01  0.363E-01  0.430E-01  0.414E-01  0.527E-01  0.325E-01  0.320E-01  0.361E-01  0.106E+00  0.367E-01  0.286E-01  0.681E-01  0.367E-01  0.314E-01  0.608E-01  0.105E+00  0.599E-01  0.298E-01  0.474E-01  0.437E-01  0.897E-01  0.306E-01  0.635E-01  0.445E-01  0.429E-01  0.278E-01  0.684E-01  0.923E-01  0.626E-01  0.481E-01  0.357E-01
    0.168E+02  0.275E+00  0.100E-02  0.276E-01  0.196E+00  0.103E+00  0.107E+00  0.154E+00  0.973E-01  0.565E-01  0.525E-01  0.634E-01  0.450E-01  0.398E-01  0.543E-01  0.386E-01  0.795E-01  0.181E+00  0.141E+00  0.367E-01  0.420E-01  0.881E-01  0.855E-01  0.353E-01  0.597E-01  0.794E-01  0.805E-01  0.672E-01  0.752E-01  0.500E-01  0.499E-01  0.211E+00  0.672E-01  0.453E-01  0.505E-01  0.578E-01  0.562E-01  0.728E-01  0.461E-01  0.449E-01  0.495E-01  0.138E+00  0.513E-01  0.401E-01  0.935E-01  0.545E-01  0.441E-01  0.834E-01  0.138E+00  0.792E-01  0.413E-01  0.649E-01  0.604E-01  0.118E+00  0.427E-01  0.820E-01  0.611E-01  0.586E-01  0.437E-01  0.873E-01  0.125E+00  0.834E-01  0.669E-01  0.498E-01
    0.216E+02  0.315E+00  0.210E-02  0.315E-01  0.245E+00  0.137E+00  0.132E+00  0.193E+00  0.127E+00  0.726E-01  0.670E-01  0.827E-01  0.603E-01  0.561E-01  0.727E-01  0.563E-01  0.108E+00  0.225E+00  0.178E+00  0.532E-01  0.565E-01  0.118E+00  0.113E+00  0.479E-01  0.790E-01  0.109E+00  0.106E+00  0.887E-01  0.961E-01  0.658E-01  0.692E-01  0.256E+00  0.916E-01  0.594E-01  0.705E-01  0.755E-01  0.765E-01  0.964E-01  0.636E-01  0.589E-01  0.673E-01  0.172E+00  0.689E-01  0.557E-01  0.126E+00  0.718E-01  0.572E-01  0.108E+00  0.168E+00  0.105E+00  0.552E-01  0.880E-01  0.795E-01  0.149E+00  0.578E-01  0.108E+00  0.781E-01  0.792E-01  0.544E-01  0.109E+00  0.157E+00  0.109E+00  0.858E-01  0.687E-01
    0.264E+02  0.350E+00  0.360E-02  0.351E-01  0.278E+00  0.163E+00  0.160E+00  0.226E+00  0.152E+00  0.908E-01  0.837E-01  0.101E+00  0.778E-01  0.673E-01  0.950E-01  0.700E-01  0.129E+00  0.266E+00  0.211E+00  0.683E-01  0.693E-01  0.143E+00  0.141E+00  0.605E-01  0.994E-01  0.135E+00  0.134E+00  0.114E+00  0.120E+00  0.832E-01  0.889E-01  0.293E+00  0.109E+00  0.751E-01  0.856E-01  0.919E-01  0.977E-01  0.120E+00  0.818E-01  0.746E-01  0.865E-01  0.205E+00  0.860E-01  0.714E-01  0.150E+00  0.888E-01  0.735E-01  0.134E+00  0.202E+00  0.130E+00  0.695E-01  0.110E+00  0.100E+00  0.177E+00  0.716E-01  0.131E+00  0.930E-01  0.988E-01  0.726E-01  0.138E+00  0.189E+00  0.133E+00  0.108E+00  0.875E-01
    0.320E+02  0.396E+00  0.510E-02  0.397E-01  0.332E+00  0.198E+00  0.194E+00  0.268E+00  0.184E+00  0.114E+00  0.106E+00  0.132E+00  0.965E-01  0.876E-01  0.116E+00  0.858E-01  0.158E+00  0.314E+00  0.254E+00  0.842E-01  0.891E-01  0.177E+00  0.169E+00  0.785E-01  0.126E+00  0.162E+00  0.163E+00  0.140E+00  0.149E+00  0.109E+00  0.113E+00  0.340E+00  0.134E+00  0.938E-01  0.110E+00  0.114E+00  0.121E+00  0.151E+00  0.104E+00  0.948E-01  0.106E+00  0.245E+00  0.109E+00  0.891E-01  0.181E+00  0.112E+00  0.922E-01  0.167E+00  0.241E+00  0.159E+00  0.913E-01  0.133E+00  0.123E+00  0.217E+00  0.905E-01  0.162E+00  0.116E+00  0.123E+00  0.894E-01  0.171E+00  0.232E+00  0.162E+00  0.132E+00  0.106E+00
    0.384E+02  0.446E+00  0.750E-02  0.447E-01  0.368E+00  0.228E+00  0.230E+00  0.306E+00  0.216E+00  0.140E+00  0.126E+00  0.155E+00  0.117E+00  0.107E+00  0.140E+00  0.106E+00  0.187E+00  0.352E+00  0.289E+00  0.104E+00  0.108E+00  0.207E+00  0.199E+00  0.945E-01  0.155E+00  0.193E+00  0.194E+00  0.166E+00  0.175E+00  0.127E+00  0.131E+00  0.377E+00  0.160E+00  0.118E+00  0.131E+00  0.138E+00  0.144E+00  0.178E+00  0.119E+00  0.114E+00  0.129E+00  0.286E+00  0.130E+00  0.108E+00  0.213E+00  0.135E+00  0.114E+00  0.194E+00  0.271E+00  0.190E+00  0.110E+00  0.156E+00  0.144E+00  0.251E+00  0.108E+00  0.189E+00  0.139E+00  0.148E+00  0.110E+00  0.200E+00  0.264E+00  0.193E+00  0.157E+00  0.131E+00
    0.448E+02  0.509E+00  0.910E-02  0.500E-01  0.409E+00  0.258E+00  0.257E+00  0.351E+00  0.244E+00  0.161E+00  0.146E+00  0.184E+00  0.143E+00  0.125E+00  0.161E+00  0.123E+00  0.212E+00  0.388E+00  0.330E+00  0.124E+00  0.132E+00  0.233E+00  0.234E+00  0.113E+00  0.182E+00  0.222E+00  0.227E+00  0.185E+00  0.205E+00  0.148E+00  0.155E+00  0.416E+00  0.184E+00  0.137E+00  0.163E+00  0.165E+00  0.165E+00  0.207E+00  0.146E+00  0.135E+00  0.152E+00  0.323E+00  0.153E+00  0.129E+00  0.246E+00  0.160E+00  0.139E+00  0.223E+00  0.309E+00  0.212E+00  0.130E+00  0.185E+00  0.169E+00  0.282E+00  0.128E+00  0.215E+00  0.158E+00  0.175E+00  0.130E+00  0.227E+00  0.300E+00  0.223E+00  0.186E+00  0.155E+00
    0.544E+02  0.570E+00  0.800E-02  0.561E-01  0.462E+00  0.303E+00  0.304E+00  0.387E+00  0.290E+00  0.197E+00  0.182E+00  0.215E+00  0.172E+00  0.156E+00  0.202E+00  0.157E+00  0.257E+00  0.446E+00  0.378E+00  0.157E+00  0.155E+00  0.278E+00  0.275E+00  0.142E+00  0.218E+00  0.261E+00  0.270E+00  0.224E+00  0.241E+00  0.181E+00  0.191E+00  0.476E+00  0.218E+00  0.172E+00  0.192E+00  0.195E+00  0.205E+00  0.244E+00  0.177E+00  0.168E+00  0.186E+00  0.366E+00  0.186E+00  0.159E+00  0.291E+00  0.201E+00  0.159E+00  0.268E+00  0.360E+00  0.260E+00  0.156E+00  0.223E+00  0.205E+00  0.329E+00  0.159E+00  0.261E+00  0.200E+00  0.212E+00  0.161E+00  0.270E+00  0.350E+00  0.265E+00  0.222E+00  0.185E+00
    0.672E+02  0.601E+00  0.120E-01  0.600E-01  0.494E+00  0.349E+00  0.347E+00  0.440E+00  0.329E+00  0.229E+00  0.217E+00  0.258E+00  0.204E+00  0.184E+00  0.237E+00  0.182E+00  0.288E+00  0.492E+00  0.422E+00  0.184E+00  0.191E+00  0.322E+00  0.320E+00  0.172E+00  0.255E+00  0.309E+00  0.311E+00  0.261E+00  0.281E+00  0.216E+00  0.216E+00  0.526E+00  0.262E+00  0.199E+00  0.223E+00  0.234E+00  0.237E+00  0.283E+00  0.207E+00  0.197E+00  0.225E+00  0.405E+00  0.221E+00  0.191E+00  0.332E+00  0.235E+00  0.195E+00  0.316E+00  0.396E+00  0.300E+00  0.196E+00  0.257E+00  0.239E+00  0.376E+00  0.188E+00  0.300E+00  0.233E+00  0.243E+00  0.195E+00  0.309E+00  0.393E+00  0.305E+00  0.260E+00  0.220E+00
