    0.108E+02  0.415E+00  0.890E-03  0.343E-01  0.221E+00  0.296E+00  0.324E+00  0.287E+00  0.300E+00  0.274E+00  0.388E+00  0.220E+00  0.410E+00  0.258E+00  0.247E+00  0.233E+00  0.427E+00  0.326E+00  0.360E+00  0.246E+00  0.265E+00  0.287E+00  0.276E+00  0.263E+00  0.271E+00  0.273E+00  0.250E+00  0.298E+00  0.402E+00  0.397E+00  0.322E+00  0.354E+00  0.238E+00  0.332E+00  0.394E+00  0.292E+00  0.329E+00  0.359E+00  0.259E+00  0.386E+00  0.514E+00  0.269E+00  0.234E+00  0.347E+00  0.341E+00  0.455E+00  0.431E+00  0.366E+00  0.421E+00  0.459E+00  0.358E+00  0.533E+00  0.431E+00  0.470E+00  0.383E+00  0.447E+00  0.365E+00  0.567E+00  0.428E+00  0.481E+00  0.404E+00  0.492E+00  0.540E+00  0.647E+00
    0.132E+02  0.457E+00  0.150E-02  0.409E-01  0.251E+00  0.321E+00  0.356E+00  0.316E+00  0.328E+00  0.304E+00  0.421E+00  0.251E+00  0.456E+00  0.291E+00  0.279E+00  0.263E+00  0.470E+00  0.354E+00  0.394E+00  0.277E+00  0.290E+00  0.316E+00  0.310E+00  0.290E+00  0.301E+00  0.300E+00  0.277E+00  0.332E+00  0.441E+00  0.438E+00  0.353E+00  0.392E+00  0.266E+00  0.359E+00  0.431E+00  0.323E+00  0.356E+00  0.386E+00  0.289E+00  0.422E+00  0.566E+00  0.300E+00  0.265E+00  0.383E+00  0.380E+00  0.499E+00  0.474E+00  0.406E+00  0.456E+00  0.512E+00  0.391E+00  0.592E+00  0.471E+00  0.523E+00  0.422E+00  0.497E+00  0.402E+00  0.627E+00  0.470E+00  0.526E+00  0.440E+00  0.541E+00  0.596E+00  0.733E+00
    0.168E+02  0.506E+00  0.210E-02  0.454E-01  0.291E+00  0.359E+00  0.389E+00  0.352E+00  0.356E+00  0.336E+00  0.467E+00  0.288E+00  0.506E+00  0.336E+00  0.311E+00  0.296E+00  0.506E+00  0.391E+00  0.437E+00  0.318E+00  0.322E+00  0.358E+00  0.350E+00  0.327E+00  0.341E+00  0.335E+00  0.311E+00  0.367E+00  0.473E+00  0.487E+00  0.395E+00  0.439E+00  0.304E+00  0.397E+00  0.470E+00  0.354E+00  0.390E+00  0.419E+00  0.327E+00  0.460E+00  0.612E+00  0.339E+00  0.304E+00  0.423E+00  0.426E+00  0.539E+00  0.517E+00  0.448E+00  0.498E+00  0.555E+00  0.433E+00  0.660E+00  0.510E+00  0.564E+00  0.457E+00  0.563E+00  0.448E+00  0.686E+00  0.519E+00  0.583E+00  0.476E+00  0.595E+00  0.655E+00  0.804E+00
    0.216E+02  0.557E+00  0.410E-02  0.477E-01  0.333E+00  0.390E+00  0.430E+00  0.396E+00  0.387E+00  0.376E+00  0.499E+00  0.334E+00  0.545E+00  0.379E+00  0.355E+00  0.340E+00  0.549E+00  0.427E+00  0.481E+00  0.361E+00  0.367E+00  0.394E+00  0.391E+00  0.373E+00  0.380E+00  0.377E+00  0.351E+00  0.410E+00  0.508E+00  0.532E+00  0.435E+00  0.474E+00  0.343E+00  0.429E+00  0.508E+00  0.391E+00  0.424E+00  0.462E+00  0.369E+00  0.501E+00  0.665E+00  0.376E+00  0.345E+00  0.460E+00  0.470E+00  0.584E+00  0.565E+00  0.496E+00  0.537E+00  0.614E+00  0.472E+00  0.712E+00  0.556E+00  0.611E+00  0.505E+00  0.609E+00  0.490E+00  0.737E+00  0.563E+00  0.634E+00  0.522E+00  0.632E+00  0.706E+00  0.872E+00
    0.264E+02  0.600E+00  0.680E-02  0.513E-01  0.366E+00  0.424E+00  0.456E+00  0.427E+00  0.420E+00  0.412E+00  0.523E+00  0.370E+00  0.582E+00  0.410E+00  0.389E+00  0.370E+00  0.578E+00  0.462E+00  0.510E+00  0.394E+00  0.398E+00  0.433E+00  0.428E+00  0.403E+00  0.413E+00  0.407E+00  0.385E+00  0.436E+00  0.533E+00  0.563E+00  0.464E+00  0.512E+00  0.375E+00  0.461E+00  0.540E+00  0.421E+00  0.451E+00  0.487E+00  0.400E+00  0.527E+00  0.701E+00  0.411E+00  0.382E+00  0.493E+00  0.501E+00  0.616E+00  0.595E+00  0.532E+00  0.573E+00  0.643E+00  0.505E+00  0.745E+00  0.579E+00  0.652E+00  0.530E+00  0.639E+00  0.523E+00  0.777E+00  0.598E+00  0.655E+00  0.548E+00  0.671E+00  0.739E+00  0.917E+00
    0.320E+02  0.644E+00  0.920E-02  0.551E-01  0.396E+00  0.456E+00  0.483E+00  0.457E+00  0.446E+00  0.437E+00  0.552E+00  0.406E+00  0.608E+00  0.448E+00  0.421E+00  0.405E+00  0.600E+00  0.490E+00  0.539E+00  0.427E+00  0.428E+00  0.463E+00  0.454E+00  0.435E+00  0.439E+00  0.435E+00  0.417E+00  0.472E+00  0.572E+00  0.593E+00  0.492E+00  0.537E+00  0.406E+00  0.489E+00  0.556E+00  0.448E+00  0.479E+00  0.509E+00  0.433E+00  0.557E+00  0.729E+00  0.441E+00  0.415E+00  0.527E+00  0.536E+00  0.638E+00  0.618E+00  0.553E+00  0.602E+00  0.671E+00  0.533E+00  0.776E+00  0.604E+00  0.673E+00  0.560E+00  0.668E+00  0.554E+00  0.804E+00  0.622E+00  0.671E+00  0.574E+00  0.684E+00  0.765E+00  0.956E+00
    0.384E+02  0.684E+00  0.130E-01  0.590E-01  0.434E+00  0.486E+00  0.513E+00  0.492E+00  0.475E+00  0.468E+00  0.581E+00  0.436E+00  0.636E+00  0.483E+00  0.453E+00  0.442E+00  0.635E+00  0.521E+00  0.569E+00  0.461E+00  0.459E+00  0.502E+00  0.498E+00  0.472E+00  0.472E+00  0.470E+00  0.447E+00  0.504E+00  0.597E+00  0.627E+00  0.526E+00  0.570E+00  0.440E+00  0.520E+00  0.587E+00  0.475E+00  0.510E+00  0.543E+00  0.463E+00  0.571E+00  0.749E+00  0.471E+00  0.441E+00  0.553E+00  0.569E+00  0.660E+00  0.644E+00  0.585E+00  0.632E+00  0.704E+00  0.562E+00  0.795E+00  0.639E+00  0.696E+00  0.589E+00  0.700E+00  0.579E+00  0.831E+00  0.648E+00  0.701E+00  0.594E+00  0.715E+00  0.803E+00  0.976E+00
    0.448E+02  0.746E+00  0.150E-01  0.640E-01  0.458E+00  0.502E+00  0.534E+00  0.510E+00  0.499E+00  0.496E+00  0.594E+00  0.458E+00  0.646E+00  0.501E+00  0.472E+00  0.470E+00  0.651E+00  0.543E+00  0.583E+00  0.486E+00  0.488E+00  0.516E+00  0.509E+00  0.483E+00  0.498E+00  0.488E+00  0.474E+00  0.519E+00  0.608E+00  0.638E+00  0.549E+00  0.583E+00  0.462E+00  0.549E+00  0.594E+00  0.509E+00  0.531E+00  0.559E+00  0.491E+00  0.598E+00  0.761E+00  0.494E+00  0.467E+00  0.580E+00  0.593E+00  0.671E+00  0.670E+00  0.603E+00  0.637E+00  0.710E+00  0.581E+00  0.815E+00  0.652E+00  0.714E+00  0.602E+00  0.718E+00  0.597E+00  0.839E+00  0.662E+00  0.720E+00  0.610E+00  0.727E+00  0.823E+00  0.100E+01
    0.544E+02  0.803E+00  0.130E-01  0.690E-01  0.492E+00  0.531E+00  0.558E+00  0.539E+00  0.529E+00  0.518E+00  0.629E+00  0.492E+00  0.665E+00  0.527E+00  0.504E+00  0.497E+00  0.669E+00  0.564E+00  0.604E+00  0.520E+00  0.511E+00  0.553E+00  0.539E+00  0.523E+00  0.531E+00  0.522E+00  0.504E+00  0.552E+00  0.641E+00  0.672E+00  0.571E+00  0.606E+00  0.494E+00  0.563E+00  0.622E+00  0.529E+00  0.556E+00  0.587E+00  0.512E+00  0.617E+00  0.777E+00  0.528E+00  0.494E+00  0.604E+00  0.607E+00  0.694E+00  0.689E+00  0.631E+00  0.664E+00  0.735E+00  0.606E+00  0.821E+00  0.670E+00  0.737E+00  0.628E+00  0.730E+00  0.622E+00  0.856E+00  0.685E+00  0.736E+00  0.636E+00  0.740E+00  0.837E+00  0.102E+01
    0.672E+02  0.785E+00  0.150E-01  0.680E-01  0.520E+00  0.557E+00  0.591E+00  0.567E+00  0.559E+00  0.548E+00  0.629E+00  0.525E+00  0.685E+00  0.563E+00  0.536E+00  0.524E+00  0.679E+00  0.590E+00  0.628E+00  0.547E+00  0.539E+00  0.576E+00  0.572E+00  0.542E+00  0.554E+00  0.548E+00  0.528E+00  0.580E+00  0.648E+00  0.686E+00  0.597E+00  0.638E+00  0.520E+00  0.584E+00  0.636E+00  0.560E+00  0.581E+00  0.615E+00  0.544E+00  0.638E+00  0.789E+00  0.554E+00  0.531E+00  0.620E+00  0.635E+00  0.706E+00  0.711E+00  0.649E+00  0.675E+00  0.739E+00  0.627E+00  0.832E+00  0.688E+00  0.748E+00  0.651E+00  0.751E+00  0.638E+00  0.871E+00  0.710E+00  0.753E+00  0.655E+00  0.760E+00  0.850E+00  0.102E+01
