    0.108E+02  0.415E+00  0.890E-03  0.343E-01  0.650E+00  0.132E+01  0.504E+00  0.471E+00  0.309E+00  0.210E+01  0.729E+00  0.881E+00  0.378E+00  0.587E+00  0.438E+00  0.129E+01  0.472E+00  0.825E+00  0.514E+00  0.351E+00  0.415E+00  0.684E+00  0.109E+01  0.261E+01  0.693E+00  0.358E+00  0.106E+01  0.102E+01  0.858E-02  0.133E+01  0.116E+01  0.302E+00  0.156E+01  0.283E+00  0.198E+01  0.697E+00  0.556E+00  0.178E+01  0.169E+01  0.109E+01  0.122E+01  0.182E+01  0.888E+00  0.162E+01  0.151E+01  0.793E+00  0.186E+01  0.177E+01  0.135E+01  0.116E+01  0.485E+00  0.552E+00  0.199E+01  0.761E+00  0.442E+00  0.779E+00  0.532E+00  0.654E+00  0.308E+00  0.259E+01  0.110E-01  0.520E+00  0.752E+00  0.833E+00
    0.132E+02  0.457E+00  0.150E-02  0.409E-01  0.666E+00  0.131E+01  0.565E+00  0.504E+00  0.340E+00  0.206E+01  0.711E+00  0.901E+00  0.409E+00  0.609E+00  0.502E+00  0.131E+01  0.504E+00  0.821E+00  0.539E+00  0.380E+00  0.437E+00  0.674E+00  0.110E+01  0.246E+01  0.767E+00  0.376E+00  0.105E+01  0.112E+01  0.100E-01  0.131E+01  0.123E+01  0.329E+00  0.161E+01  0.327E+00  0.191E+01  0.699E+00  0.583E+00  0.170E+01  0.172E+01  0.103E+01  0.123E+01  0.176E+01  0.867E+00  0.153E+01  0.145E+01  0.784E+00  0.177E+01  0.174E+01  0.135E+01  0.120E+01  0.514E+00  0.588E+00  0.195E+01  0.834E+00  0.440E+00  0.826E+00  0.589E+00  0.698E+00  0.316E+00  0.250E+01  0.930E-02  0.540E+00  0.683E+00  0.852E+00
    0.168E+02  0.506E+00  0.210E-02  0.454E-01  0.727E+00  0.128E+01  0.614E+00  0.597E+00  0.373E+00  0.192E+01  0.714E+00  0.908E+00  0.441E+00  0.613E+00  0.561E+00  0.127E+01  0.538E+00  0.828E+00  0.565E+00  0.451E+00  0.472E+00  0.706E+00  0.114E+01  0.240E+01  0.819E+00  0.405E+00  0.977E+00  0.115E+01  0.876E-02  0.127E+01  0.119E+01  0.352E+00  0.164E+01  0.396E+00  0.191E+01  0.695E+00  0.607E+00  0.162E+01  0.162E+01  0.100E+01  0.123E+01  0.173E+01  0.902E+00  0.155E+01  0.145E+01  0.816E+00  0.172E+01  0.169E+01  0.133E+01  0.129E+01  0.539E+00  0.634E+00  0.188E+01  0.936E+00  0.465E+00  0.870E+00  0.672E+00  0.721E+00  0.362E+00  0.248E+01  0.142E-01  0.593E+00  0.646E+00  0.921E+00
    0.216E+02  0.557E+00  0.410E-02  0.477E-01  0.753E+00  0.123E+01  0.696E+00  0.678E+00  0.423E+00  0.189E+01  0.699E+00  0.932E+00  0.467E+00  0.647E+00  0.595E+00  0.123E+01  0.580E+00  0.839E+00  0.608E+00  0.507E+00  0.521E+00  0.694E+00  0.114E+01  0.221E+01  0.894E+00  0.424E+00  0.101E+01  0.124E+01  0.735E-02  0.122E+01  0.121E+01  0.381E+00  0.157E+01  0.438E+00  0.186E+01  0.684E+00  0.656E+00  0.171E+01  0.147E+01  0.104E+01  0.120E+01  0.166E+01  0.947E+00  0.142E+01  0.146E+01  0.832E+00  0.168E+01  0.162E+01  0.139E+01  0.132E+01  0.600E+00  0.680E+00  0.190E+01  0.961E+00  0.512E+00  0.910E+00  0.760E+00  0.829E+00  0.355E+00  0.234E+01  0.252E-01  0.662E+00  0.586E+00  0.984E+00
    0.264E+02  0.600E+00  0.680E-02  0.513E-01  0.808E+00  0.125E+01  0.755E+00  0.733E+00  0.467E+00  0.177E+01  0.694E+00  0.964E+00  0.524E+00  0.656E+00  0.685E+00  0.125E+01  0.586E+00  0.859E+00  0.637E+00  0.565E+00  0.522E+00  0.701E+00  0.117E+01  0.213E+01  0.928E+00  0.467E+00  0.965E+00  0.129E+01  0.675E-02  0.125E+01  0.125E+01  0.416E+00  0.154E+01  0.478E+00  0.180E+01  0.670E+00  0.671E+00  0.163E+01  0.150E+01  0.104E+01  0.121E+01  0.161E+01  0.953E+00  0.134E+01  0.144E+01  0.861E+00  0.163E+01  0.159E+01  0.136E+01  0.132E+01  0.616E+00  0.710E+00  0.186E+01  0.996E+00  0.503E+00  0.951E+00  0.819E+00  0.839E+00  0.383E+00  0.221E+01  0.154E-01  0.673E+00  0.573E+00  0.102E+01
    0.320E+02  0.644E+00  0.920E-02  0.551E-01  0.804E+00  0.129E+01  0.779E+00  0.789E+00  0.496E+00  0.180E+01  0.706E+00  0.953E+00  0.519E+00  0.697E+00  0.702E+00  0.126E+01  0.648E+00  0.864E+00  0.645E+00  0.617E+00  0.585E+00  0.724E+00  0.113E+01  0.203E+01  0.966E+00  0.480E+00  0.914E+00  0.132E+01  0.585E-02  0.121E+01  0.124E+01  0.444E+00  0.160E+01  0.529E+00  0.177E+01  0.682E+00  0.690E+00  0.153E+01  0.146E+01  0.105E+01  0.117E+01  0.160E+01  0.986E+00  0.126E+01  0.145E+01  0.870E+00  0.157E+01  0.150E+01  0.136E+01  0.135E+01  0.622E+00  0.729E+00  0.184E+01  0.101E+01  0.513E+00  0.961E+00  0.860E+00  0.879E+00  0.402E+00  0.208E+01  0.170E-01  0.722E+00  0.581E+00  0.104E+01
    0.384E+02  0.684E+00  0.130E-01  0.590E-01  0.841E+00  0.125E+01  0.821E+00  0.832E+00  0.524E+00  0.173E+01  0.689E+00  0.961E+00  0.557E+00  0.724E+00  0.752E+00  0.124E+01  0.677E+00  0.883E+00  0.672E+00  0.671E+00  0.576E+00  0.715E+00  0.117E+01  0.199E+01  0.967E+00  0.511E+00  0.917E+00  0.131E+01  0.623E-02  0.121E+01  0.131E+01  0.462E+00  0.152E+01  0.580E+00  0.166E+01  0.664E+00  0.723E+00  0.147E+01  0.144E+01  0.103E+01  0.119E+01  0.156E+01  0.978E+00  0.126E+01  0.141E+01  0.914E+00  0.156E+01  0.149E+01  0.141E+01  0.137E+01  0.670E+00  0.736E+00  0.185E+01  0.103E+01  0.556E+00  0.915E+00  0.899E+00  0.934E+00  0.434E+00  0.206E+01  0.144E-01  0.776E+00  0.567E+00  0.104E+01
    0.448E+02  0.746E+00  0.150E-01  0.640E-01  0.857E+00  0.126E+01  0.833E+00  0.858E+00  0.568E+00  0.169E+01  0.706E+00  0.960E+00  0.562E+00  0.732E+00  0.760E+00  0.117E+01  0.691E+00  0.847E+00  0.676E+00  0.686E+00  0.612E+00  0.697E+00  0.118E+01  0.194E+01  0.958E+00  0.518E+00  0.901E+00  0.127E+01  0.634E-02  0.115E+01  0.130E+01  0.495E+00  0.145E+01  0.611E+00  0.166E+01  0.682E+00  0.752E+00  0.150E+01  0.139E+01  0.102E+01  0.111E+01  0.159E+01  0.992E+00  0.120E+01  0.145E+01  0.871E+00  0.152E+01  0.148E+01  0.133E+01  0.134E+01  0.670E+00  0.716E+00  0.173E+01  0.107E+01  0.542E+00  0.997E+00  0.900E+00  0.933E+00  0.463E+00  0.199E+01  0.896E-02  0.782E+00  0.564E+00  0.108E+01
    0.544E+02  0.803E+00  0.130E-01  0.690E-01  0.837E+00  0.121E+01  0.871E+00  0.904E+00  0.561E+00  0.164E+01  0.717E+00  0.969E+00  0.594E+00  0.721E+00  0.811E+00  0.116E+01  0.716E+00  0.840E+00  0.704E+00  0.728E+00  0.618E+00  0.709E+00  0.115E+01  0.190E+01  0.103E+01  0.548E+00  0.880E+00  0.127E+01  0.649E-02  0.119E+01  0.127E+01  0.516E+00  0.145E+01  0.628E+00  0.163E+01  0.663E+00  0.779E+00  0.141E+01  0.136E+01  0.102E+01  0.115E+01  0.149E+01  0.985E+00  0.116E+01  0.138E+01  0.921E+00  0.142E+01  0.141E+01  0.133E+01  0.139E+01  0.687E+00  0.747E+00  0.168E+01  0.101E+01  0.570E+00  0.977E+00  0.958E+00  0.998E+00  0.484E+00  0.188E+01  0.123E-01  0.824E+00  0.537E+00  0.110E+01
    0.672E+02  0.785E+00  0.150E-01  0.680E-01  0.886E+00  0.119E+01  0.911E+00  0.939E+00  0.601E+00  0.156E+01  0.683E+00  0.984E+00  0.601E+00  0.766E+00  0.804E+00  0.117E+01  0.716E+00  0.883E+00  0.696E+00  0.735E+00  0.657E+00  0.729E+00  0.114E+01  0.179E+01  0.977E+00  0.557E+00  0.831E+00  0.124E+01  0.552E-02  0.115E+01  0.129E+01  0.527E+00  0.147E+01  0.663E+00  0.154E+01  0.669E+00  0.774E+00  0.138E+01  0.140E+01  0.102E+01  0.116E+01  0.143E+01  0.101E+01  0.109E+01  0.135E+01  0.922E+00  0.139E+01  0.132E+01  0.131E+01  0.135E+01  0.716E+00  0.749E+00  0.162E+01  0.107E+01  0.585E+00  0.102E+01  0.990E+00  0.101E+01  0.488E+00  0.177E+01  0.886E-02  0.823E+00  0.545E+00  0.112E+01
