    0.925E+01  0.547E+00  0.289E-01  0.672E-01  0.571E+00  0.468E+00  0.505E+00  0.611E+00  0.649E+00  0.600E+00  0.621E+00  0.591E+00  0.530E+00
    0.975E+01  0.606E+00  0.381E-01  0.766E-01  0.572E+00  0.466E+00  0.501E+00  0.605E+00  0.645E+00  0.594E+00  0.602E+00  0.587E+00  0.533E+00
    0.110E+02  0.523E+00  0.253E-01  0.783E-01  0.568E+00  0.484E+00  0.499E+00  0.601E+00  0.643E+00  0.582E+00  0.581E+00  0.552E+00  0.544E+00
    0.130E+02  0.569E+00  0.512E-01  0.119E+00  0.552E+00  0.480E+00  0.491E+00  0.601E+00  0.627E+00  0.573E+00  0.586E+00  0.580E+00  0.542E+00
    0.150E+02  0.436E+00  0.248E+00  0.122E+00  0.519E+00  0.477E+00  0.480E+00  0.567E+00  0.612E+00  0.596E+00  0.571E+00  0.561E+00  0.514E+00
    0.170E+02  0.628E+00  0.199E+00  0.224E+00  0.540E+00  0.480E+00  0.477E+00  0.552E+00  0.605E+00  0.556E+00  0.563E+00  0.528E+00  0.522E+00
    0.190E+02  0.965E+00  0.476E+00  0.421E+00  0.558E+00  0.454E+00  0.475E+00  0.556E+00  0.569E+00  0.539E+00  0.575E+00  0.533E+00  0.502E+00
