200.0000000	6.6902500
210.0000000	5.2576000
220.0000000	4.3201100
230.0000000	3.4206500
240.0000000	2.7464600
250.0000000	2.3183600
260.0000000	2.1357600
270.0000000	1.6239900
280.0000000	1.4343500
290.0000000	1.2122100
310.0000000	0.9093100
320.0000000	0.8248350
330.0000000	0.7393170
340.0000000	0.6097640
350.0000000	0.4746280
450.0000000	0.2149200
500.0000000	0.1150450
550.0000000	0.1931100
600.0000000	0.1613520

