# Version 1.0
# DOI
# Source
# System AuAu200
# Centrality 0 10
# XY PT RAA
# Label x y stat,low stat,high sys,low sys,high
9.25 0.224 0.00887 0.00887 0.0275 0.0275
9.75 0.225 0.0109 0.0109 0.0284 0.0284
11 0.225 0.00769 0.00769 0.0337 0.0337
13 0.24 0.0151 0.0151 0.0502 0.0502
15 0.324 0.0367 0.0367 0.0906 0.0906
17 0.376 0.0722 0.0722 0.134 0.134
19 0.264 0.1 0.1 0.115 0.115
