    0.925E+01  0.224E+00  0.887E-02  0.275E-01  0.350E+00  0.350E+00  0.645E+00  0.423E+00  0.283E+00  0.267E+00  0.114E+00  0.269E+00  0.182E+00  0.245E+00  0.262E+00  0.187E+00  0.286E+00  0.252E+00  0.511E+00
    0.975E+01  0.225E+00  0.109E-01  0.284E-01  0.352E+00  0.347E+00  0.653E+00  0.422E+00  0.282E+00  0.263E+00  0.115E+00  0.267E+00  0.184E+00  0.245E+00  0.266E+00  0.184E+00  0.278E+00  0.259E+00  0.510E+00
    0.110E+02  0.225E+00  0.769E-02  0.337E-01  0.356E+00  0.338E+00  0.636E+00  0.419E+00  0.260E+00  0.270E+00  0.116E+00  0.252E+00  0.192E+00  0.245E+00  0.276E+00  0.174E+00  0.270E+00  0.263E+00  0.506E+00
    0.130E+02  0.240E+00  0.151E-01  0.502E-01  0.353E+00  0.370E+00  0.643E+00  0.449E+00  0.256E+00  0.268E+00  0.121E+00  0.263E+00  0.209E+00  0.232E+00  0.280E+00  0.171E+00  0.276E+00  0.265E+00  0.557E+00
    0.150E+02  0.324E+00  0.367E-01  0.906E-01  0.342E+00  0.373E+00  0.666E+00  0.417E+00  0.244E+00  0.270E+00  0.116E+00  0.270E+00  0.195E+00  0.246E+00  0.272E+00  0.164E+00  0.269E+00  0.256E+00  0.538E+00
    0.170E+02  0.376E+00  0.722E-01  0.134E+00  0.341E+00  0.357E+00  0.651E+00  0.390E+00  0.239E+00  0.251E+00  0.116E+00  0.264E+00  0.183E+00  0.247E+00  0.256E+00  0.164E+00  0.253E+00  0.238E+00  0.547E+00
    0.190E+02  0.264E+00  0.100E+00  0.115E+00  0.341E+00  0.367E+00  0.645E+00  0.394E+00  0.245E+00  0.242E+00  0.118E+00  0.268E+00  0.192E+00  0.256E+00  0.246E+00  0.155E+00  0.273E+00  0.245E+00  0.561E+00
