    0.108E+02  0.415E+00  0.890E-03  0.343E-01  0.424E+00  0.422E+00  0.613E+00  0.369E+00  0.533E+00  0.541E+00  0.184E+01  0.824E+00  0.569E+00  0.344E+00  0.549E+00  0.185E+01  0.828E+00  0.375E+00  0.695E+00  0.125E+01  0.947E+00  0.645E+00  0.677E+00  0.311E+00  0.328E+00  0.114E+01  0.443E+00  0.704E+00  0.560E+00  0.281E+00  0.693E+00  0.497E+00  0.790E+00  0.745E+00  0.519E+00  0.679E+00  0.120E+01  0.870E+00  0.587E+00  0.354E+00  0.140E+01  0.110E+01  0.144E+01  0.857E+00  0.442E+00  0.670E+00  0.940E+00  0.333E+00  0.619E+00  0.296E+00  0.553E+00  0.367E+00  0.438E+00  0.590E+00  0.563E+00  0.125E+01  0.390E+00  0.153E+01  0.377E+00  0.672E+00  0.644E+00  0.193E+01  0.978E+00  0.885E+00  0.407E+00  0.904E+00  0.910E+00  0.326E+00  0.352E+00  0.346E+00  0.645E+00  0.473E+00  0.363E+00  0.274E+01
    0.132E+02  0.457E+00  0.150E-02  0.409E-01  0.449E+00  0.468E+00  0.667E+00  0.405E+00  0.570E+00  0.601E+00  0.183E+01  0.830E+00  0.600E+00  0.380E+00  0.583E+00  0.177E+01  0.866E+00  0.407E+00  0.695E+00  0.129E+01  0.903E+00  0.683E+00  0.698E+00  0.367E+00  0.357E+00  0.118E+01  0.478E+00  0.767E+00  0.568E+00  0.308E+00  0.698E+00  0.526E+00  0.827E+00  0.801E+00  0.541E+00  0.686E+00  0.122E+01  0.888E+00  0.609E+00  0.376E+00  0.135E+01  0.104E+01  0.145E+01  0.896E+00  0.497E+00  0.678E+00  0.933E+00  0.359E+00  0.676E+00  0.344E+00  0.614E+00  0.398E+00  0.484E+00  0.631E+00  0.634E+00  0.125E+01  0.423E+00  0.152E+01  0.411E+00  0.701E+00  0.683E+00  0.196E+01  0.107E+01  0.936E+00  0.453E+00  0.949E+00  0.939E+00  0.359E+00  0.404E+00  0.394E+00  0.691E+00  0.521E+00  0.405E+00  0.286E+01
    0.168E+02  0.506E+00  0.210E-02  0.454E-01  0.500E+00  0.542E+00  0.760E+00  0.460E+00  0.657E+00  0.692E+00  0.177E+01  0.872E+00  0.616E+00  0.382E+00  0.607E+00  0.169E+01  0.966E+00  0.456E+00  0.745E+00  0.139E+01  0.968E+00  0.735E+00  0.765E+00  0.425E+00  0.384E+00  0.115E+01  0.502E+00  0.770E+00  0.605E+00  0.351E+00  0.729E+00  0.575E+00  0.851E+00  0.904E+00  0.628E+00  0.759E+00  0.118E+01  0.902E+00  0.660E+00  0.425E+00  0.125E+01  0.108E+01  0.148E+01  0.973E+00  0.581E+00  0.666E+00  0.102E+01  0.422E+00  0.705E+00  0.378E+00  0.665E+00  0.516E+00  0.501E+00  0.669E+00  0.661E+00  0.127E+01  0.438E+00  0.148E+01  0.481E+00  0.724E+00  0.744E+00  0.192E+01  0.112E+01  0.986E+00  0.487E+00  0.944E+00  0.977E+00  0.426E+00  0.474E+00  0.471E+00  0.698E+00  0.583E+00  0.453E+00  0.264E+01
    0.216E+02  0.557E+00  0.410E-02  0.477E-01  0.589E+00  0.612E+00  0.821E+00  0.523E+00  0.716E+00  0.743E+00  0.178E+01  0.918E+00  0.678E+00  0.426E+00  0.658E+00  0.179E+01  0.991E+00  0.479E+00  0.739E+00  0.141E+01  0.973E+00  0.837E+00  0.786E+00  0.455E+00  0.443E+00  0.119E+01  0.508E+00  0.876E+00  0.639E+00  0.396E+00  0.789E+00  0.630E+00  0.883E+00  0.996E+00  0.673E+00  0.780E+00  0.119E+01  0.100E+01  0.720E+00  0.464E+00  0.133E+01  0.107E+01  0.148E+01  0.101E+01  0.640E+00  0.725E+00  0.100E+01  0.463E+00  0.802E+00  0.438E+00  0.751E+00  0.531E+00  0.550E+00  0.791E+00  0.720E+00  0.133E+01  0.491E+00  0.143E+01  0.497E+00  0.750E+00  0.778E+00  0.180E+01  0.120E+01  0.932E+00  0.541E+00  0.977E+00  0.106E+01  0.449E+00  0.514E+00  0.541E+00  0.791E+00  0.661E+00  0.500E+00  0.240E+01
    0.264E+02  0.600E+00  0.680E-02  0.513E-01  0.654E+00  0.646E+00  0.880E+00  0.569E+00  0.776E+00  0.845E+00  0.162E+01  0.950E+00  0.694E+00  0.466E+00  0.678E+00  0.175E+01  0.999E+00  0.513E+00  0.763E+00  0.147E+01  0.989E+00  0.911E+00  0.812E+00  0.510E+00  0.453E+00  0.119E+01  0.552E+00  0.906E+00  0.695E+00  0.428E+00  0.791E+00  0.656E+00  0.914E+00  0.107E+01  0.693E+00  0.812E+00  0.121E+01  0.103E+01  0.756E+00  0.492E+00  0.130E+01  0.114E+01  0.153E+01  0.103E+01  0.676E+00  0.739E+00  0.110E+01  0.482E+00  0.838E+00  0.475E+00  0.753E+00  0.586E+00  0.568E+00  0.782E+00  0.821E+00  0.129E+01  0.526E+00  0.138E+01  0.543E+00  0.794E+00  0.845E+00  0.183E+01  0.122E+01  0.989E+00  0.599E+00  0.100E+01  0.110E+01  0.498E+00  0.577E+00  0.639E+00  0.764E+00  0.706E+00  0.546E+00  0.225E+01
    0.320E+02  0.644E+00  0.920E-02  0.551E-01  0.652E+00  0.690E+00  0.940E+00  0.649E+00  0.837E+00  0.875E+00  0.158E+01  0.940E+00  0.728E+00  0.530E+00  0.727E+00  0.165E+01  0.106E+01  0.530E+00  0.807E+00  0.142E+01  0.968E+00  0.913E+00  0.837E+00  0.560E+00  0.494E+00  0.122E+01  0.608E+00  0.933E+00  0.710E+00  0.471E+00  0.811E+00  0.651E+00  0.897E+00  0.108E+01  0.708E+00  0.826E+00  0.118E+01  0.106E+01  0.782E+00  0.520E+00  0.127E+01  0.110E+01  0.146E+01  0.103E+01  0.727E+00  0.753E+00  0.111E+01  0.515E+00  0.907E+00  0.503E+00  0.755E+00  0.607E+00  0.592E+00  0.797E+00  0.802E+00  0.126E+01  0.560E+00  0.141E+01  0.561E+00  0.823E+00  0.873E+00  0.171E+01  0.117E+01  0.974E+00  0.604E+00  0.100E+01  0.113E+01  0.539E+00  0.598E+00  0.660E+00  0.795E+00  0.752E+00  0.575E+00  0.231E+01
    0.384E+02  0.684E+00  0.130E-01  0.590E-01  0.717E+00  0.735E+00  0.967E+00  0.669E+00  0.847E+00  0.888E+00  0.164E+01  0.944E+00  0.731E+00  0.527E+00  0.748E+00  0.164E+01  0.109E+01  0.577E+00  0.832E+00  0.145E+01  0.101E+01  0.969E+00  0.886E+00  0.592E+00  0.529E+00  0.126E+01  0.617E+00  0.993E+00  0.767E+00  0.479E+00  0.828E+00  0.685E+00  0.920E+00  0.111E+01  0.728E+00  0.858E+00  0.122E+01  0.107E+01  0.822E+00  0.548E+00  0.128E+01  0.116E+01  0.148E+01  0.109E+01  0.773E+00  0.779E+00  0.113E+01  0.539E+00  0.933E+00  0.532E+00  0.820E+00  0.650E+00  0.649E+00  0.862E+00  0.880E+00  0.131E+01  0.573E+00  0.140E+01  0.603E+00  0.856E+00  0.945E+00  0.165E+01  0.126E+01  0.103E+01  0.693E+00  0.100E+01  0.116E+01  0.565E+00  0.657E+00  0.716E+00  0.783E+00  0.821E+00  0.631E+00  0.214E+01
    0.448E+02  0.746E+00  0.150E-01  0.640E-01  0.695E+00  0.780E+00  0.104E+01  0.694E+00  0.878E+00  0.914E+00  0.151E+01  0.974E+00  0.745E+00  0.557E+00  0.729E+00  0.165E+01  0.110E+01  0.604E+00  0.844E+00  0.148E+01  0.100E+01  0.959E+00  0.880E+00  0.614E+00  0.528E+00  0.124E+01  0.630E+00  0.984E+00  0.761E+00  0.486E+00  0.819E+00  0.699E+00  0.902E+00  0.109E+01  0.803E+00  0.865E+00  0.119E+01  0.105E+01  0.823E+00  0.554E+00  0.129E+01  0.117E+01  0.144E+01  0.103E+01  0.810E+00  0.784E+00  0.109E+01  0.579E+00  0.938E+00  0.572E+00  0.835E+00  0.660E+00  0.637E+00  0.874E+00  0.917E+00  0.129E+01  0.574E+00  0.135E+01  0.616E+00  0.826E+00  0.942E+00  0.166E+01  0.131E+01  0.100E+01  0.705E+00  0.100E+01  0.112E+01  0.555E+00  0.668E+00  0.792E+00  0.814E+00  0.807E+00  0.639E+00  0.207E+01
    0.544E+02  0.803E+00  0.130E-01  0.690E-01  0.743E+00  0.794E+00  0.107E+01  0.776E+00  0.890E+00  0.963E+00  0.152E+01  0.101E+01  0.779E+00  0.597E+00  0.825E+00  0.149E+01  0.109E+01  0.653E+00  0.849E+00  0.141E+01  0.100E+01  0.101E+01  0.891E+00  0.628E+00  0.550E+00  0.123E+01  0.653E+00  0.100E+01  0.774E+00  0.521E+00  0.846E+00  0.718E+00  0.907E+00  0.110E+01  0.800E+00  0.920E+00  0.120E+01  0.105E+01  0.869E+00  0.579E+00  0.124E+01  0.118E+01  0.146E+01  0.108E+01  0.859E+00  0.789E+00  0.115E+01  0.605E+00  0.912E+00  0.611E+00  0.839E+00  0.731E+00  0.661E+00  0.877E+00  0.904E+00  0.129E+01  0.633E+00  0.138E+01  0.652E+00  0.864E+00  0.956E+00  0.156E+01  0.129E+01  0.105E+01  0.727E+00  0.102E+01  0.117E+01  0.616E+00  0.674E+00  0.751E+00  0.828E+00  0.854E+00  0.680E+00  0.197E+01
    0.672E+02  0.785E+00  0.150E-01  0.680E-01  0.772E+00  0.796E+00  0.108E+01  0.758E+00  0.921E+00  0.927E+00  0.149E+01  0.102E+01  0.808E+00  0.613E+00  0.835E+00  0.147E+01  0.109E+01  0.681E+00  0.821E+00  0.143E+01  0.966E+00  0.103E+01  0.935E+00  0.684E+00  0.604E+00  0.126E+01  0.678E+00  0.103E+01  0.826E+00  0.572E+00  0.860E+00  0.726E+00  0.939E+00  0.113E+01  0.818E+00  0.909E+00  0.112E+01  0.107E+01  0.883E+00  0.623E+00  0.118E+01  0.112E+01  0.136E+01  0.112E+01  0.839E+00  0.832E+00  0.115E+01  0.657E+00  0.940E+00  0.637E+00  0.889E+00  0.761E+00  0.683E+00  0.873E+00  0.962E+00  0.121E+01  0.657E+00  0.133E+01  0.671E+00  0.866E+00  0.100E+01  0.156E+01  0.125E+01  0.103E+01  0.751E+00  0.101E+01  0.115E+01  0.646E+00  0.707E+00  0.788E+00  0.842E+00  0.905E+00  0.702E+00  0.190E+01
