# Version 1.0
# DOI
# Source
# System PbPb2760
# Centrality 30 40
# XY PT RAA
# Label x y stat,low stat,high sys,low sys,high
    0.339E+02  0.680E+00 0.109E-01 0.109E-01 0.388E-01 0.388E-01  
    0.426E+02  0.719E+00 0.129E-01 0.129E-01 0.431E-01 0.431E-01  
    0.536E+02  0.753E+00 0.136E-01 0.136E-01 0.527E-01 0.527E-01  
    0.675E+02  0.773E+00 0.240E-01 0.240E-01 0.557E-01 0.557E-01  
    0.850E+02  0.814E+00 0.415E-01 0.415E-01 0.619E-01 0.619E-01  
