    0.939E+01  0.365E+00  0.438E-02  0.204E-01  0.339E+00  0.378E+00  0.334E+00  0.188E+00  0.138E+00  0.348E+00  0.221E+00  0.363E+00  0.195E+00  0.520E+00  0.201E+00  0.315E+00  0.258E+00  0.351E+00  0.247E+00  0.216E+00  0.391E+00  0.232E+00  0.305E+00  0.360E+00
    0.108E+02  0.398E+00  0.390E-02  0.227E-01  0.356E+00  0.400E+00  0.351E+00  0.207E+00  0.153E+00  0.369E+00  0.242E+00  0.379E+00  0.206E+00  0.541E+00  0.221E+00  0.330E+00  0.280E+00  0.368E+00  0.264E+00  0.234E+00  0.411E+00  0.248E+00  0.324E+00  0.376E+00
    0.123E+02  0.428E+00  0.471E-02  0.244E-01  0.377E+00  0.426E+00  0.372E+00  0.230E+00  0.171E+00  0.395E+00  0.268E+00  0.399E+00  0.219E+00  0.565E+00  0.245E+00  0.349E+00  0.306E+00  0.389E+00  0.285E+00  0.255E+00  0.436E+00  0.268E+00  0.346E+00  0.395E+00
    0.141E+02  0.455E+00  0.546E-02  0.255E-01  0.407E+00  0.463E+00  0.401E+00  0.258E+00  0.194E+00  0.429E+00  0.297E+00  0.428E+00  0.241E+00  0.601E+00  0.270E+00  0.378E+00  0.335E+00  0.416E+00  0.308E+00  0.282E+00  0.467E+00  0.293E+00  0.373E+00  0.424E+00
    0.162E+02  0.483E+00  0.628E-02  0.275E-01  0.449E+00  0.517E+00  0.441E+00  0.292E+00  0.223E+00  0.476E+00  0.329E+00  0.468E+00  0.276E+00  0.653E+00  0.297E+00  0.422E+00  0.369E+00  0.453E+00  0.333E+00  0.315E+00  0.508E+00  0.325E+00  0.405E+00  0.468E+00
    0.186E+02  0.529E+00  0.793E-02  0.302E-01  0.487E+00  0.557E+00  0.473E+00  0.320E+00  0.252E+00  0.515E+00  0.363E+00  0.507E+00  0.307E+00  0.690E+00  0.330E+00  0.459E+00  0.398E+00  0.489E+00  0.363E+00  0.345E+00  0.543E+00  0.356E+00  0.440E+00  0.505E+00
    0.214E+02  0.557E+00  0.100E-01  0.323E-01  0.520E+00  0.584E+00  0.498E+00  0.345E+00  0.281E+00  0.545E+00  0.398E+00  0.545E+00  0.333E+00  0.713E+00  0.369E+00  0.491E+00  0.424E+00  0.523E+00  0.396E+00  0.373E+00  0.573E+00  0.384E+00  0.476E+00  0.536E+00
    0.244E+02  0.589E+00  0.118E-01  0.348E-01  0.545E+00  0.594E+00  0.533E+00  0.381E+00  0.305E+00  0.566E+00  0.415E+00  0.575E+00  0.361E+00  0.753E+00  0.384E+00  0.512E+00  0.460E+00  0.549E+00  0.422E+00  0.414E+00  0.591E+00  0.408E+00  0.510E+00  0.568E+00
    0.281E+02  0.593E+00  0.119E-01  0.338E-01  0.572E+00  0.644E+00  0.566E+00  0.403E+00  0.329E+00  0.600E+00  0.449E+00  0.584E+00  0.393E+00  0.771E+00  0.410E+00  0.544E+00  0.494E+00  0.585E+00  0.458E+00  0.436E+00  0.603E+00  0.433E+00  0.536E+00  0.597E+00
    0.339E+02  0.680E+00  0.109E-01  0.388E-01  0.611E+00  0.689E+00  0.616E+00  0.461E+00  0.382E+00  0.650E+00  0.505E+00  0.626E+00  0.438E+00  0.809E+00  0.470E+00  0.592E+00  0.541E+00  0.629E+00  0.503E+00  0.497E+00  0.664E+00  0.482E+00  0.578E+00  0.645E+00
    0.426E+02  0.719E+00  0.129E-01  0.431E-01  0.663E+00  0.741E+00  0.664E+00  0.507E+00  0.439E+00  0.706E+00  0.561E+00  0.680E+00  0.473E+00  0.850E+00  0.525E+00  0.667E+00  0.590E+00  0.669E+00  0.552E+00  0.550E+00  0.721E+00  0.530E+00  0.630E+00  0.682E+00
    0.536E+02  0.753E+00  0.136E-01  0.527E-01  0.716E+00  0.782E+00  0.730E+00  0.584E+00  0.508E+00  0.757E+00  0.609E+00  0.747E+00  0.549E+00  0.887E+00  0.582E+00  0.729E+00  0.657E+00  0.751E+00  0.605E+00  0.607E+00  0.763E+00  0.586E+00  0.702E+00  0.757E+00
    0.675E+02  0.773E+00  0.240E-01  0.557E-01  0.729E+00  0.810E+00  0.752E+00  0.608E+00  0.537E+00  0.782E+00  0.640E+00  0.769E+00  0.585E+00  0.890E+00  0.616E+00  0.727E+00  0.691E+00  0.762E+00  0.641E+00  0.654E+00  0.767E+00  0.621E+00  0.706E+00  0.770E+00
    0.850E+02  0.814E+00  0.415E-01  0.619E-01  0.782E+00  0.854E+00  0.786E+00  0.664E+00  0.605E+00  0.828E+00  0.702E+00  0.807E+00  0.639E+00  0.926E+00  0.666E+00  0.785E+00  0.735E+00  0.825E+00  0.708E+00  0.696E+00  0.845E+00  0.683E+00  0.772E+00  0.801E+00
