    0.925E+01  0.547E+00  0.289E-01  0.672E-01  0.591E+00  0.998E+00  0.801E+00  0.681E+00  0.611E+00  0.107E+01  0.871E+00  0.509E+00  0.809E+00  0.123E+01  0.107E+01  0.785E+00
    0.975E+01  0.606E+00  0.381E-01  0.766E-01  0.608E+00  0.101E+01  0.815E+00  0.679E+00  0.601E+00  0.107E+01  0.876E+00  0.518E+00  0.800E+00  0.121E+01  0.109E+01  0.779E+00
    0.110E+02  0.523E+00  0.253E-01  0.783E-01  0.626E+00  0.100E+01  0.859E+00  0.694E+00  0.583E+00  0.106E+01  0.899E+00  0.526E+00  0.790E+00  0.125E+01  0.112E+01  0.714E+00
    0.130E+02  0.569E+00  0.512E-01  0.119E+00  0.613E+00  0.105E+01  0.852E+00  0.756E+00  0.607E+00  0.104E+01  0.922E+00  0.509E+00  0.766E+00  0.129E+01  0.112E+01  0.748E+00
    0.150E+02  0.436E+00  0.248E+00  0.122E+00  0.603E+00  0.108E+01  0.939E+00  0.750E+00  0.610E+00  0.102E+01  0.946E+00  0.487E+00  0.713E+00  0.128E+01  0.112E+01  0.683E+00
    0.170E+02  0.628E+00  0.199E+00  0.224E+00  0.586E+00  0.104E+01  0.881E+00  0.730E+00  0.591E+00  0.980E+00  0.942E+00  0.476E+00  0.668E+00  0.127E+01  0.112E+01  0.651E+00
    0.190E+02  0.965E+00  0.476E+00  0.421E+00  0.566E+00  0.105E+01  0.852E+00  0.756E+00  0.578E+00  0.102E+01  0.990E+00  0.498E+00  0.650E+00  0.125E+01  0.112E+01  0.665E+00
