    0.108E+02  0.187E+00  0.360E-03  0.169E-01  0.257E+00  0.620E+00  0.866E-01  0.802E-01  0.134E+00  0.762E+00  0.413E+00  0.595E+00  0.215E+00  0.308E+00  0.102E+00  0.456E+00  0.120E+00  0.220E+00  0.276E+00  0.788E-01  0.180E+00  0.286E+00  0.257E+00  0.968E+00  0.184E+00  0.168E+00  0.528E+00  0.182E+00  0.192E-02  0.752E+00  0.277E+00  0.154E+00  0.399E+00  0.919E-01  0.574E+00  0.315E+00  0.181E+00  0.597E+00  0.938E+00  0.558E+00  0.343E+00  0.737E+00  0.166E+00  0.754E+00  0.329E+00  0.189E+00  0.810E+00  0.600E+00  0.261E+00  0.223E+00  0.187E+00  0.169E+00  0.504E+00  0.170E+00  0.257E+00  0.212E+00  0.872E-01  0.105E+00  0.165E+00  0.787E+00  0.900E-03  0.105E+00  0.405E+00  0.144E+00  0.101E+00  0.862E-01  0.110E+00  0.107E+00  0.119E+00  0.303E+00  0.576E-01  0.166E+00  0.324E+00  0.170E+00  0.110E+00  0.186E+00  0.185E+00  0.140E+00  0.145E+00  0.197E+00  0.232E+00  0.200E+00  0.197E+00  0.193E+00  0.165E+00
    0.132E+02  0.225E+00  0.710E-03  0.226E-01  0.296E+00  0.644E+00  0.106E+00  0.992E-01  0.157E+00  0.763E+00  0.409E+00  0.581E+00  0.229E+00  0.323E+00  0.128E+00  0.466E+00  0.132E+00  0.228E+00  0.301E+00  0.953E-01  0.196E+00  0.289E+00  0.253E+00  0.963E+00  0.215E+00  0.191E+00  0.527E+00  0.200E+00  0.198E-02  0.768E+00  0.293E+00  0.177E+00  0.420E+00  0.117E+00  0.575E+00  0.314E+00  0.203E+00  0.623E+00  0.958E+00  0.577E+00  0.342E+00  0.759E+00  0.176E+00  0.737E+00  0.339E+00  0.182E+00  0.802E+00  0.594E+00  0.288E+00  0.240E+00  0.209E+00  0.193E+00  0.541E+00  0.186E+00  0.270E+00  0.232E+00  0.110E+00  0.118E+00  0.170E+00  0.790E+00  0.586E-03  0.122E+00  0.355E+00  0.155E+00  0.123E+00  0.104E+00  0.133E+00  0.131E+00  0.142E+00  0.320E+00  0.740E-01  0.191E+00  0.325E+00  0.189E+00  0.128E+00  0.207E+00  0.210E+00  0.167E+00  0.170E+00  0.214E+00  0.259E+00  0.210E+00  0.217E+00  0.219E+00  0.185E+00
    0.168E+02  0.275E+00  0.100E-02  0.276E-01  0.322E+00  0.667E+00  0.128E+00  0.126E+00  0.189E+00  0.801E+00  0.406E+00  0.623E+00  0.257E+00  0.317E+00  0.157E+00  0.526E+00  0.162E+00  0.258E+00  0.350E+00  0.124E+00  0.219E+00  0.304E+00  0.294E+00  0.101E+01  0.258E+00  0.214E+00  0.493E+00  0.225E+00  0.141E-02  0.773E+00  0.336E+00  0.198E+00  0.495E+00  0.144E+00  0.597E+00  0.334E+00  0.232E+00  0.652E+00  0.991E+00  0.570E+00  0.340E+00  0.808E+00  0.196E+00  0.798E+00  0.361E+00  0.207E+00  0.815E+00  0.643E+00  0.295E+00  0.266E+00  0.244E+00  0.225E+00  0.565E+00  0.229E+00  0.285E+00  0.261E+00  0.127E+00  0.143E+00  0.195E+00  0.876E+00  0.134E-02  0.151E+00  0.349E+00  0.173E+00  0.154E+00  0.128E+00  0.164E+00  0.178E+00  0.176E+00  0.371E+00  0.983E-01  0.224E+00  0.338E+00  0.223E+00  0.151E+00  0.244E+00  0.254E+00  0.198E+00  0.195E+00  0.243E+00  0.282E+00  0.254E+00  0.247E+00  0.237E+00  0.228E+00
    0.216E+02  0.315E+00  0.210E-02  0.315E-01  0.365E+00  0.690E+00  0.163E+00  0.160E+00  0.216E+00  0.852E+00  0.406E+00  0.649E+00  0.295E+00  0.366E+00  0.188E+00  0.530E+00  0.196E+00  0.274E+00  0.378E+00  0.163E+00  0.256E+00  0.307E+00  0.336E+00  0.999E+00  0.302E+00  0.236E+00  0.492E+00  0.277E+00  0.132E-02  0.802E+00  0.364E+00  0.225E+00  0.515E+00  0.193E+00  0.624E+00  0.330E+00  0.273E+00  0.652E+00  0.980E+00  0.589E+00  0.373E+00  0.813E+00  0.225E+00  0.777E+00  0.379E+00  0.243E+00  0.850E+00  0.659E+00  0.324E+00  0.294E+00  0.275E+00  0.262E+00  0.595E+00  0.260E+00  0.303E+00  0.294E+00  0.156E+00  0.169E+00  0.219E+00  0.828E+00  0.619E-03  0.178E+00  0.311E+00  0.201E+00  0.197E+00  0.166E+00  0.207E+00  0.203E+00  0.217E+00  0.421E+00  0.123E+00  0.269E+00  0.355E+00  0.257E+00  0.196E+00  0.269E+00  0.288E+00  0.235E+00  0.234E+00  0.286E+00  0.329E+00  0.293E+00  0.296E+00  0.273E+00  0.255E+00
    0.264E+02  0.350E+00  0.360E-02  0.351E-01  0.397E+00  0.722E+00  0.190E+00  0.190E+00  0.259E+00  0.905E+00  0.426E+00  0.653E+00  0.326E+00  0.381E+00  0.222E+00  0.529E+00  0.233E+00  0.306E+00  0.404E+00  0.198E+00  0.284E+00  0.353E+00  0.359E+00  0.101E+01  0.329E+00  0.263E+00  0.486E+00  0.293E+00  0.153E-02  0.789E+00  0.400E+00  0.256E+00  0.534E+00  0.223E+00  0.631E+00  0.344E+00  0.305E+00  0.660E+00  0.964E+00  0.595E+00  0.384E+00  0.827E+00  0.250E+00  0.732E+00  0.402E+00  0.276E+00  0.843E+00  0.656E+00  0.341E+00  0.331E+00  0.306E+00  0.289E+00  0.644E+00  0.288E+00  0.327E+00  0.324E+00  0.196E+00  0.201E+00  0.257E+00  0.883E+00  0.823E-03  0.208E+00  0.302E+00  0.227E+00  0.227E+00  0.205E+00  0.233E+00  0.240E+00  0.249E+00  0.436E+00  0.147E+00  0.308E+00  0.369E+00  0.295E+00  0.231E+00  0.304E+00  0.325E+00  0.273E+00  0.269E+00  0.321E+00  0.364E+00  0.325E+00  0.322E+00  0.309E+00  0.287E+00
    0.320E+02  0.396E+00  0.510E-02  0.397E-01  0.437E+00  0.751E+00  0.222E+00  0.228E+00  0.292E+00  0.910E+00  0.451E+00  0.690E+00  0.361E+00  0.413E+00  0.266E+00  0.552E+00  0.260E+00  0.333E+00  0.415E+00  0.231E+00  0.315E+00  0.364E+00  0.374E+00  0.103E+01  0.375E+00  0.284E+00  0.479E+00  0.314E+00  0.138E-02  0.806E+00  0.446E+00  0.276E+00  0.576E+00  0.258E+00  0.648E+00  0.351E+00  0.336E+00  0.661E+00  0.102E+01  0.641E+00  0.412E+00  0.851E+00  0.273E+00  0.696E+00  0.400E+00  0.311E+00  0.880E+00  0.676E+00  0.365E+00  0.341E+00  0.325E+00  0.309E+00  0.651E+00  0.330E+00  0.342E+00  0.366E+00  0.227E+00  0.221E+00  0.268E+00  0.903E+00  0.165E-02  0.232E+00  0.296E+00  0.251E+00  0.255E+00  0.238E+00  0.268E+00  0.271E+00  0.284E+00  0.477E+00  0.190E+00  0.333E+00  0.392E+00  0.326E+00  0.258E+00  0.339E+00  0.352E+00  0.313E+00  0.299E+00  0.344E+00  0.379E+00  0.341E+00  0.353E+00  0.338E+00  0.323E+00
    0.384E+02  0.446E+00  0.750E-02  0.447E-01  0.465E+00  0.794E+00  0.266E+00  0.265E+00  0.314E+00  0.942E+00  0.446E+00  0.739E+00  0.383E+00  0.431E+00  0.300E+00  0.606E+00  0.288E+00  0.346E+00  0.455E+00  0.265E+00  0.348E+00  0.375E+00  0.424E+00  0.106E+01  0.397E+00  0.308E+00  0.501E+00  0.361E+00  0.122E-02  0.836E+00  0.475E+00  0.307E+00  0.595E+00  0.287E+00  0.667E+00  0.371E+00  0.386E+00  0.685E+00  0.103E+01  0.604E+00  0.446E+00  0.871E+00  0.301E+00  0.697E+00  0.447E+00  0.337E+00  0.834E+00  0.660E+00  0.388E+00  0.374E+00  0.366E+00  0.355E+00  0.657E+00  0.363E+00  0.368E+00  0.402E+00  0.247E+00  0.259E+00  0.287E+00  0.931E+00  0.135E-02  0.278E+00  0.301E+00  0.284E+00  0.296E+00  0.258E+00  0.301E+00  0.322E+00  0.310E+00  0.502E+00  0.217E+00  0.366E+00  0.412E+00  0.360E+00  0.302E+00  0.378E+00  0.393E+00  0.349E+00  0.333E+00  0.378E+00  0.426E+00  0.388E+00  0.393E+00  0.364E+00  0.356E+00
    0.448E+02  0.509E+00  0.910E-02  0.500E-01  0.495E+00  0.757E+00  0.285E+00  0.283E+00  0.335E+00  0.908E+00  0.452E+00  0.707E+00  0.401E+00  0.454E+00  0.318E+00  0.613E+00  0.308E+00  0.390E+00  0.492E+00  0.302E+00  0.363E+00  0.413E+00  0.421E+00  0.108E+01  0.442E+00  0.332E+00  0.499E+00  0.388E+00  0.125E-02  0.831E+00  0.490E+00  0.315E+00  0.620E+00  0.312E+00  0.671E+00  0.368E+00  0.416E+00  0.662E+00  0.102E+01  0.610E+00  0.474E+00  0.859E+00  0.308E+00  0.690E+00  0.451E+00  0.348E+00  0.826E+00  0.692E+00  0.408E+00  0.408E+00  0.377E+00  0.353E+00  0.684E+00  0.381E+00  0.371E+00  0.397E+00  0.262E+00  0.293E+00  0.327E+00  0.953E+00  0.490E-03  0.292E+00  0.306E+00  0.316E+00  0.316E+00  0.306E+00  0.327E+00  0.329E+00  0.323E+00  0.522E+00  0.251E+00  0.383E+00  0.436E+00  0.361E+00  0.335E+00  0.385E+00  0.437E+00  0.367E+00  0.377E+00  0.418E+00  0.436E+00  0.416E+00  0.407E+00  0.391E+00  0.380E+00
    0.544E+02  0.570E+00  0.800E-02  0.561E-01  0.506E+00  0.781E+00  0.326E+00  0.333E+00  0.366E+00  0.934E+00  0.463E+00  0.743E+00  0.438E+00  0.488E+00  0.355E+00  0.638E+00  0.353E+00  0.407E+00  0.490E+00  0.321E+00  0.399E+00  0.419E+00  0.461E+00  0.107E+01  0.474E+00  0.356E+00  0.498E+00  0.395E+00  0.108E-02  0.805E+00  0.502E+00  0.341E+00  0.650E+00  0.336E+00  0.702E+00  0.377E+00  0.427E+00  0.639E+00  0.104E+01  0.635E+00  0.493E+00  0.901E+00  0.358E+00  0.645E+00  0.483E+00  0.399E+00  0.856E+00  0.646E+00  0.443E+00  0.425E+00  0.401E+00  0.376E+00  0.646E+00  0.422E+00  0.395E+00  0.450E+00  0.311E+00  0.305E+00  0.334E+00  0.925E+00  0.113E-02  0.333E+00  0.307E+00  0.343E+00  0.339E+00  0.334E+00  0.374E+00  0.358E+00  0.364E+00  0.552E+00  0.280E+00  0.428E+00  0.464E+00  0.419E+00  0.385E+00  0.431E+00  0.446E+00  0.406E+00  0.390E+00  0.446E+00  0.486E+00  0.444E+00  0.453E+00  0.434E+00  0.417E+00
    0.672E+02  0.601E+00  0.120E-01  0.600E-01  0.542E+00  0.817E+00  0.357E+00  0.365E+00  0.423E+00  0.906E+00  0.481E+00  0.755E+00  0.438E+00  0.499E+00  0.404E+00  0.674E+00  0.396E+00  0.415E+00  0.515E+00  0.367E+00  0.411E+00  0.443E+00  0.505E+00  0.106E+01  0.485E+00  0.381E+00  0.514E+00  0.431E+00  0.146E-02  0.817E+00  0.547E+00  0.375E+00  0.636E+00  0.373E+00  0.696E+00  0.397E+00  0.454E+00  0.657E+00  0.104E+01  0.671E+00  0.513E+00  0.915E+00  0.389E+00  0.631E+00  0.523E+00  0.443E+00  0.835E+00  0.645E+00  0.438E+00  0.480E+00  0.417E+00  0.401E+00  0.722E+00  0.444E+00  0.416E+00  0.482E+00  0.361E+00  0.363E+00  0.348E+00  0.968E+00  0.101E-02  0.362E+00  0.310E+00  0.395E+00  0.383E+00  0.363E+00  0.399E+00  0.401E+00  0.405E+00  0.581E+00  0.310E+00  0.452E+00  0.472E+00  0.432E+00  0.408E+00  0.449E+00  0.481E+00  0.449E+00  0.419E+00  0.486E+00  0.506E+00  0.486E+00  0.487E+00  0.445E+00  0.436E+00
